ALLERGAN FRANCE,Médecin,SOLTISYK CASIMIR,15/04/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,GRANO JEANNE MARIE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,GRAUX JEANNE MARIE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,HADYNIAK AURELIE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,HALGRAIN LUCIE,17/04/2014,REPAS,€36,,
LABORATOIRES CONVATEC,Infirmier,LEFEBVRE CORALIE,17/03/2014,REPAS,€26,,
LABORATOIRES CONVATEC,Infirmier,LEMAIRE AMANDINE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,LEMAIRE VALERIE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,LEMOIRE VALERIE,27/05/2014,REPAS,€24,,
LABORATOIRES CONVATEC,Infirmier,MONICHON AURELIE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,NODYMIAK AURELIE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,NOWAKAWSKI NATHALIE,27/05/2014,REPAS,€24,,
LABORATOIRES CONVATEC,Infirmier,NOWAKOWSKI NATHALIE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,NOWAKOWSKI NATHALIE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,PIETZACK PERRINE,17/04/2014,REPAS,€36,,
LABORATOIRES CONVATEC,Infirmier,POIRET MICKAEL,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,ROGER SOPHIE,17/03/2014,REPAS,€26,,
LABORATOIRES CONVATEC,Infirmier,ROGER SOPHIE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Infirmier,SKRZYPCZACK PATRICK,17/04/2014,REPAS,€36,,
LABORATOIRES CONVATEC,Infirmier,SMAGGHE FLORENCE,20/03/2014,REPAS,€41,,
LABORATOIRES CONVATEC,Infirmier,WILLEMANT CLAUDINE,19/01/2014,TRANSPORT,€146,,
LABORATOIRES CONVATEC,Infirmier,WILLEMANT CLAUDINE,19/01/2014,HEBERGEMENT,€39,,
LABORATOIRES CONVATEC,Infirmier,WILLEMANT CLAUDINE,17/04/2014,REPAS,€36,,
LABORATOIRES CONVATEC,Médecin,BUYSSCHAERT ARNAUD,12/07/2013,DEJEUNER,€32,,
LABORATOIRES CONVATEC,Médecin,DECAUDIN MARC,12/07/2013,DEJEUNER,€32,,
LABORATOIRES CONVATEC,Médecin,LE PREVOST YVES,12/07/2013,DEJEUNER,€32,,
LABORATOIRES CONVATEC,Médecin,SKRYPCZAK LAURENT,12/07/2013,DEJEUNER,€32,,
LABORATOIRES CONVATEC,Médecin,ZENTAR PASCAL,03/04/2014,REPAS,€26,,
LABORATOIRES CONVATEC,Pharmacien,CHIVET CHRISTINE,17/10/2013,DINER,€40,,
LABORATOIRES CONVATEC,Pharmacien,HAIGNERE JEAN LUC,12/07/2013,DEJEUNER,€32,,
LABORATOIRES CONVATEC,Pharmacien,HAIGNERE JULIE,23/07/2013,DEJEUNER,€36,,
Laboratoires Grünenthal SAS,Médecin,BUYSSCHAERT ARNAUD,05/06/2014,REPAS,€50,,
Laboratoires Grünenthal SAS,Pharmacien,PARENTY FRANCK,05/06/2014,REPAS,€50,,
Laboratoires Leurquin Mediolanum,Médecin,STICHELBOUT PATRICK,12/02/2014,AUTRE,€17,,
LABORATOIRES MAYOLY SPINDLER,Médecin,DECAUDIN MARC,28/03/2014,HOSPITALITE,€28,,
LABORATOIRES MAYOLY SPINDLER,Médecin,MATUZAK MONIQUE,03/04/2014,HOSPITALITE,€22,,
LABORATOIRES MAYOLY SPINDLER,Médecin,SKRYPZAK LAURENT,28/03/2014,HOSPITALITE,€28,,
LABORATOIRES MAYOLY SPINDLER,Médecin,VIGREUX VIRGINIE,03/04/2014,HOSPITALITE,€22,,
LABORATOIRES MAYOLY SPINDLER,Médecin,WIART LAURENT,26/09/2013,HOSPITALITE,€23,,
LABORATOIRES MAYOLY SPINDLER,Médecin,ZENTAR PASCAL,22/05/2014,HOSPITALITE,€25,,
LABORATOIRES OMEGA PHARMA FRANCE,Pharmacien,VOITURIER CAROLINE,14/05/2013,INVITATIONS,€20,,
LABORATOIRES OMEGA PHARMA FRANCE,Pharmacien,VOITURIER-DELANLSAYS CAROLINE,15/10/2013,INVITATIONS,€20,,
Laboratoires PRED,Chirurgien-dentiste,Salome Jean-François,18/02/2014,Cadeaux,€180,,
LABORATOIRES URGO,Infirmier,BROSSE Isabelle,21/03/2014,Repas,€23,,
LABORATOIRES URGO,Infirmier,DE SMET Charlotte,21/03/2014,Repas,€23,,
LABORATOIRES URGO,Infirmier,HALGRAIN Lucie,21/03/2014,Repas,€23,,
LABORATOIRES URGO,Infirmier,PIETZAK Perrine,21/03/2014,Repas,€23,,
LABORATOIRES URGO,Infirmier,SKRZYPCZAK Patrick,20/03/2014,Repas,€25,,
LABORATOIRES URGO,Infirmier,WILLEMANT Claudine,20/03/2014,Repas,€25,,
LEO Pharma,Médecin,BUYSSCHAERT ARNAUD,13/12/2013,REPAS,€23,,
LEO Pharma,Médecin,CHAPNIKOFF DAVID,04/12/2013,HOSPITALITE,€600,,
LEO Pharma,Médecin,HOUSET JACQUES,22/05/2014,REPAS,€39,,
LEO Pharma,Médecin,HRYSZKIEWICZ JEAN,28/03/2014,REPAS,€58,,
LEO Pharma,Médecin,SKRZYPCZAK LAURENT,13/12/2013,REPAS,€23,,
LEO Pharma,Médecin,WIART LAURENT,13/12/2013,REPAS,€23,,
LEO Pharma,Pharmacien,HAIGNERE JULIE,13/12/2013,REPAS,€23,,
LES LABORATOIRES SERVIER,Médecin,BUYSSCHAERT ARNAUD,13/11/2013,Repas,€52,,
LES LABORATOIRES SERVIER,Médecin,PUSCA CORINNA,17/04/2014,Repas,€43,,
LES LABORATOIRES SERVIER,Médecin,ZENTAR PASCAL,19/03/2014,Repas,€56,,
Lilly France SAS,Médecin,RIMETZ FREDERIC,16/03/2014,HÉBERGEMENT,€380,,
Lilly France SAS,Médecin,RIMETZ FREDERIC,14/03/2014,TRANSPORT,€11,,
Lilly France SAS,Médecin,RIMETZ FREDERIC,13/03/2014,TRANSPORT,€342,,
Lilly France SAS,Médecin,RIMETZ FREDERIC,14/03/2014,REPAS,€60,,
Lilly France SAS,Médecin,RIMETZ FREDERIC,16/03/2014,AUTRE : [INSCRIPTION CONGRÈS SCIENTIFIQUE],€380,,
MEDA PHARMA,Médecin,BUYSSCHAERT ARNAUD,31/01/2014,REPAS,€38,,
MEDA PHARMA,Médecin,DECAUDIN MARC,31/01/2014,REPAS,€38,,
MEDA PHARMA,Médecin,SKRZYPCZAK LAURENT,31/01/2014,REPAS,€38,,
MEDA PHARMA,Médecin,WIART LAURENT,31/01/2014,REPAS,€38,,
MEDTRONIC France S.A.S,Médecin,MIZON JEROME,02/12/2013,REPAS,€38,,
MENARINI FRANCE,Médecin,BUYSSCHAERT ARNAUD,24/01/2014,Autre : [Restauration],€42,,
MENARINI FRANCE,Médecin,DECAUDIN MARC,24/01/2014,Autre : [Restauration],€42,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,07/11/2013,REPAS,€57,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,29/01/2014,Hébergement,€438,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,29/01/2014,Autre : [Restauration],€60,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,29/01/2014,Transport,€385,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,29/01/2014,Autre : [Restauration],€60,,
MENARINI FRANCE,Médecin,RIMETZ FREDERIC,29/01/2014,Autre : [Inscription],€700,,
MENARINI FRANCE,Médecin,SKRZYPCZAK LAURENT,24/01/2014,Autre : [Restauration],€42,,
MENARINI FRANCE,Médecin,WIART LAURENT,24/01/2014,Autre : [Restauration],€42,,
MERCK SERONO,Médecin,KICZYNSKI CARON ANNE,28/09/2013,REPAS,€46,,
Molnlycke Health Care,Infirmier,BOULNOIS ESTELLE,18/10/2013,REPAS,€26,,
Molnlycke Health Care,Infirmier,HALGRAIN LUCIE,18/10/2013,REPAS,€26,,
Molnlycke Health Care,Infirmier,SKRZYPCZAK PATRICK,17/10/2013,REPAS,€21,,
Molnlycke Health Care,Infirmier,WILLEMANT CLAUDINE,17/10/2013,REPAS,€21,,
MSD France,Médecin,ARNALDOS BENJAMIN,09/02/2012,REPAS,€15,,
MSD France,Médecin,BENOIT JEAN MICHEL,14/05/2013,HOSPITALITÉ,€50,,
MSD France,Médecin,BENOIT JEAN MICHEL,30/03/2012,REPAS,€55,,
MSD France,Médecin,BENOIT JEAN MICHEL,12/06/2012,REPAS,€46,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,22/11/2013,REPAS,€40,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,26/04/2013,REPAS,€40,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,19/04/2013,REPAS,€36,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,17/08/2012,REPAS,€40,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,17/02/2012,HOSPITALITE,€60,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,28/02/2014,REPAS,€30,,
MSD France,Médecin,BUYSSCHAERT ARNAUD,21/08/2013,REPAS,€34,,
MSD France,Médecin,COPPIN FREDERIC,15/04/2014,REPAS,€60,,
MSD France,Médecin,COPPIN FREDERIC,25/03/2014,REPAS,€56,,
MSD France,Médecin,COPPIN FREDERIC,19/11/2013,REPAS,€55,,
MSD France,Médecin,DECAUDIN MARC,18/02/2014,REPAS,€59,,
MSD France,Médecin,DECAUDIN MARC,17/08/2012,REPAS,€40,,
MSD France,Médecin,DECAUDIN MARC,22/11/2013,REPAS,€40,,
MSD France,Médecin,DECAUDIN MARC,22/02/2013,REPAS,€33,,
MSD France,Médecin,DECAUDIN MARC,27/07/2012,REPAS,€32,,
MSD France,Médecin,DECAUDIN MARC,17/02/2012,HOSPITALITE,€60,,
MSD France,Médecin,DECAUDIN MARC,12/03/2014,REPAS,€28,,
MSD France,Médecin,DECAUDIN MARC,19/04/2013,REPAS,€36,,
MSD France,Médecin,DELORME ANNE SOPHIE,21/08/2013,REPAS,€34,,
MSD France,Médecin,DELORME ANNE SOPHIE,19/04/2013,REPAS,€36,,
MSD France,Médecin,EVRARD J LUC,28/03/2012,REPAS,€55,,
MSD France,Médecin,EVRARD WALLE CHRISTINE,28/03/2012,REPAS,€55,,
MSD France,Médecin,ISAERT SERGE,28/03/2012,REPAS,€55,,
MSD France,Médecin,JABLONSKI CHRISTIAN,10/04/2014,REPAS,€53,,
MSD France,Médecin,JABLONSKI CHRISTIAN,06/04/2012,REPAS,€56,,
MSD France,Médecin,JABLONSKI CHRISTIAN,26/04/2012,REPAS,€60,,
MSD France,Médecin,JABLONSKI CHRISTIAN,01/03/2012,REPAS,€55,,
MSD France,Médecin,KICZYNSKI CARON ANNE,15/04/2014,REPAS,€60,,
MSD France,Médecin,LEMOINE PAULINE,25/09/2012,REPAS,€17,,
MSD France,Médecin,LEMOINE PAULINE,16/11/2012,REPAS,€27,,
MSD France,Médecin,PAYELLEVILLE STEPHANE,28/03/2012,REPAS,€55,,
MSD France,Médecin,PAYELLEVILLE STEPHANE,10/04/2014,REPAS,€53,,
MSD France,Médecin,ROSZAK HENRI,06/04/2012,REPAS,€56,,
MSD France,Médecin,ROSZAK HENRI,01/03/2012,REPAS,€55,,
MSD France,Médecin,ROSZAK HENRI,26/04/2012,REPAS,€60,,
MSD France,Médecin,ROSZAK HENRI,30/05/2013,HOSPITALITÉ,€52,,
MSD France,Médecin,SKRZYPCZAK LAURENT,17/08/2012,REPAS,€40,,
MSD France,Médecin,SKRZYPCZAK LAURENT,21/08/2013,REPAS,€34,,
MSD France,Médecin,SKRZYPCZAK LAURENT,22/02/2013,REPAS,€33,,
MSD France,Médecin,SKRZYPCZAK LAURENT,07/05/2014,REPAS,€23,,
MSD France,Médecin,SKRZYPCZAK LAURENT,22/11/2013,REPAS,€40,,
MSD France,Médecin,SKRZYPCZAK LAURENT,28/02/2014,REPAS,€30,,
MSD France,Médecin,SKRZYPCZAK LAURENT,26/04/2013,REPAS,€40,,
MSD France,Médecin,SKRZYPCZAK LAURENT,19/04/2013,REPAS,€36,,
MSD France,Médecin,VOISIN DENIS,17/01/2012,REPAS,€50,,
MSD France,Médecin,VOISIN DENIS,10/04/2012,REPAS,€31,,
MSD France,Médecin,VOISIN DENIS,19/11/2013,REPAS,€55,,
MSD France,Médecin,VOISIN DENIS,16/02/2012,REPAS,€60,,
MSD France,Médecin,VOISIN DENIS,30/05/2013,HOSPITALITÉ,€52,,
MSD France,Médecin,VOISIN DENIS,10/04/2012,REPAS,€31,,
MSD France,Médecin,VOISIN DENIS,25/03/2014,REPAS,€56,,
MSD France,Médecin,WILLAUME GERARD,16/02/2012,REPAS,€60,,
MSD France,Médecin,WILLAUME GERARD,15/11/2012,REPAS,€60,,
MSD France,Médecin,WILLAUME GERARD,19/11/2013,REPAS,€55,,
MSD France,Médecin,WILLAUME GERARD,13/07/2012,REPAS,€32,,
MSD France,Médecin,ZENTAR PASCAL,25/03/2014,REPAS,€56,,
MSD France,Médecin,ZENTAR PASCAL,08/11/2012,REPAS,€40,,
MSD France,Médecin,ZENTAR PASCAL,14/06/2013,HOSPITALITÉ,"€2,146",,
MSD France,Médecin,ZENTAR PASCAL,17/02/2012,HOSPITALITE,€60,,
MUNDIPHARMA,Médecin,BUYSSCHAERT ARNAUD,06/06/2014,REPAS,€18,,
MUNDIPHARMA,Médecin,DIVRY PHILIPPE,18/06/2014,INSCRIPTION,€372,,
MUNDIPHARMA,Médecin,DIVRY PHILIPPE,18/06/2014,HEBERGEMENT,€206,,
MUNDIPHARMA,Médecin,DIVRY PHILIPPE,18/06/2014,REPAS,€34,,
MUNDIPHARMA,Médecin,DIVRY PHILIPPE,05/05/2013,INSCRIPTION,€395,,
MUNDIPHARMA,Médecin,HANOT PERRINE,06/06/2014,REPAS,€18,,
MUNDIPHARMA,Médecin,SKRZYPCZAK LAURENT,06/06/2014,REPAS,€18,,
MUNDIPHARMA,Médecin,WIART LAURENT,06/06/2014,REPAS,€18,,
MUNDIPHARMA,Médecin,ZENTAR PASCAL,20/05/2014,HOSPITALITE REUNION PROFESSIONNELLE,€64,,
MYLAN SAS,Pharmacien,BOUZIER-FOINE MARIE-HELENE,14/05/2014,REPAS,€50,,
NOVARTIS PHARMA SAS,Médecin,BUYSSCHAERT ARNAUD,21/02/2014,Repas,€39,,
NOVARTIS PHARMA SAS,Médecin,BUYSSCHAERT ARNAUD,04/04/2014,Repas,€45,,
NOVARTIS PHARMA SAS,Médecin,DIVRY PHILIPPE,17/01/2014,Repas,€26,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,20/03/2014,Autre : [Participation Evenement Scientifique],€53,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,21/11/2013,Repas,€41,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,17/04/2014,Repas,€36,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,13/03/2014,Repas,€35,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,27/05/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,18/03/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,HRYSZKIEWICZ JEAN,12/06/2014,Repas,€43,,
NOVARTIS PHARMA SAS,Médecin,MATUSZAK MONIQUE,27/03/2014,Repas,€26,,
NOVARTIS PHARMA SAS,Médecin,MATUSZAK MONIQUE,16/01/2014,Repas,€24,,
NOVARTIS PHARMA SAS,Médecin,MATUSZAK MONIQUE,05/09/2013,Repas,€18,,
NOVARTIS PHARMA SAS,Médecin,RIMETZ FREDERIC,28/01/2014,Repas,€49,,
NOVARTIS PHARMA SAS,Médecin,SKRZYPCZAK LAURENT,04/04/2014,Repas,€45,,
NOVARTIS PHARMA SAS,Médecin,SKRZYPCZAK LAURENT,21/02/2014,Repas,€39,,
NOVARTIS PHARMA SAS,Médecin,SPELLER ARNAUD,11/07/2013,Repas,€34,,
NOVARTIS PHARMA SAS,Médecin,STENGELIN CLIPET CAROLINE,17/01/2014,Repas,€26,,
NOVARTIS PHARMA SAS,Médecin,VANWALLEGHEM GOMES MARIE JOSE,17/01/2014,Repas,€26,,
NOVARTIS PHARMA SAS,Médecin,VIGREUX VIRGINIE,27/03/2014,Repas,€26,,
NOVARTIS PHARMA SAS,Médecin,VIGREUX VIRGINIE,16/01/2014,Repas,€24,,
NOVARTIS PHARMA SAS,Médecin,VIGREUX VIRGINIE,05/09/2013,Repas,€18,,
NOVARTIS PHARMA SAS,Médecin,VOISIN DENIS,23/01/2014,Repas,€152,,
NOVARTIS PHARMA SAS,Médecin,VOISIN DENIS,27/05/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Médecin,VOISIN DENIS,25/09/2013,Autre : [Hospitalité Evenement Scientifique],€53,,
NOVARTIS PHARMA SAS,Médecin,VOISIN DENIS,23/01/2014,Hébergement,€138,,
NOVARTIS PHARMA SAS,Médecin,VOISIN DENIS,23/01/2014,Transport,€453,,
NOVARTIS PHARMA SAS,Médecin,WIART LAURENT,04/04/2014,Repas,€45,,
NOVARTIS PHARMA SAS,Médecin,ZENTAR PASCAL,19/09/2013,Repas,€28,,
NOVARTIS PHARMA SAS,Médecin,ZENTAR PASCAL,11/07/2013,Repas,€34,,
NOVARTIS PHARMA SAS,Médecin,ZENTAR PASCAL,18/03/2014,Autre : [Participation Evenement Scientifique],€55,,
NOVARTIS PHARMA SAS,Pharmacien,HAIGNERE JEAN LUC,16/05/2014,Repas,€60,,
NOVARTIS PHARMA SAS,Pharmacien,PARENTY FRANCK,18/03/2014,Autre : [Participation Evenement Scientifique],€55,,
Ophta-France SA,Médecin,STICHELBOUT PATRICK,16/11/2013,Transport,€999,,
Ophta-France SA,Médecin,STICHELBOUT PATRICK,16/11/2013,Hébergement,"€1,225",,
Ophta-France SA,Médecin,STICHELBOUT PATRICK,12/12/2013,Repas,€60,,
PECH CERCIAT,Médecin,Houset Jacques,07/10/2013,Autre : [ECHANTILLON],€20,,
PFIZER SAS,Médecin,ZENTAR PASCAL,25/07/2013,Repas,€37,,
PFIZER SAS,Médecin,ZENTAR PASCAL,25/07/2013,Repas,€37,,
PHARMA DOM,Médecin,MARIAGE PATRICK,01/08/2013,DEJEUNER D'OPPORTUNITE,€43,,
PHARMA DOM,Médecin,MARIAGE PATRICK,12/12/2013,DEJEUNER D'OPPORTUNITE,€35,,
PHARMA DOM,Médecin,MARIAGE PATRICK,14/06/2013,REPAS,€25,,
PHARMA DOM,Médecin,MARIAGE PATRICK,24/10/2013,DEJEUNER D'OPPORTUNITE,€24,,
PHARMA DOM,Médecin,MARIAGE PATRICK,19/09/2013,DEJEUNER D'OPPORTUNITE,€40,,
PHENIX CARDIOLOGIE,Médecin,PROVILLE JEAN-MICHEL,14/03/2012,REPAS,€55,,
PHONAK FRANCE,Audioprothésiste,ECHEERI FAICAL,23/05/2014,REPAS,€43,,
PIERRE FABRE MEDICAMENT,Médecin,BENOIT JEAN MICHEL,03/04/2013,Restauration,€23,,
PIERRE FABRE MEDICAMENT,Médecin,BENOIT JEAN MICHEL,05/09/2012,Restauration,€23,,
PIERRE FABRE MEDICAMENT,Médecin,BENOIT JEAN MICHEL,28/03/2012,Restauration,€16,,
PIERRE FABRE MEDICAMENT,Médecin,BENOIT JEAN MICHEL,16/01/2013,Restauration,€23,,
PIERRE FABRE MEDICAMENT,Médecin,BOVAERE SYLVIE,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,BUYSSCHAERT ARNAUD,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,BUYSSCHAERT ARNAUD,12/01/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,BUYSSCHAERT ARNAUD,19/10/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Médecin,BUYSSCHAERT ARNAUD,20/03/2014,RESTAURATION,€45,,
PIERRE FABRE MEDICAMENT,Médecin,BUYSSCHAERT ARNAUD,22/03/2013,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,COUSTENOBLE SEGOLENE,29/02/2012,Restauration,€27,,
PIERRE FABRE MEDICAMENT,Médecin,DECAUDIN MARC,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,DECAUDIN MARC,20/03/2014,RESTAURATION,€45,,
PIERRE FABRE MEDICAMENT,Médecin,DECAUDIN MARC,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,DECAUDIN MARC,13/01/2012,Restauration,€37,,
PIERRE FABRE MEDICAMENT,Médecin,DECAUDIN MARC,19/10/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Médecin,EVRARD J LUC,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,EVRARD WALLE CHRISTINE,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,JABLONSKI CHRISTIAN,01/04/2014,RESTAURATION,€50,,
PIERRE FABRE MEDICAMENT,Médecin,PUSCA LUCACIU CORINA,11/10/2012,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,PUSCA LUCACIU CORINA,22/03/2012,Restauration,€21,,
PIERRE FABRE MEDICAMENT,Médecin,RIMETZ FREDERIC,25/06/2014,RESTAURATION,€56,,
PIERRE FABRE MEDICAMENT,Médecin,RIMETZ FREDERIC,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,ROSZAK HENRI,24/05/2013,Restauration,€50,,
PIERRE FABRE MEDICAMENT,Médecin,ROSZAK HENRI,01/04/2014,RESTAURATION,€50,,
PIERRE FABRE MEDICAMENT,Médecin,ROSZAK HENRI,08/06/2012,Restauration,€37,,
PIERRE FABRE MEDICAMENT,Médecin,ROSZAK HENRI,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,SKRZYPCZAK LAURENT,22/03/2013,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,SKRZYPCZAK LAURENT,18/04/2014,RESTAURATION,€48,,
PIERRE FABRE MEDICAMENT,Médecin,SKRZYPCZAK LAURENT,12/01/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,SKRZYPCZAK LAURENT,15/06/2012,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,SKRZYPCZAK LAURENT,21/09/2012,Restauration,€29,,
PIERRE FABRE MEDICAMENT,Médecin,VIGREUX VIRGINIE,12/12/2013,RESTAURATION,€42,,
PIERRE FABRE MEDICAMENT,Médecin,VOISIN DENIS,22/03/2013,Restauration,€38,,
PIERRE FABRE MEDICAMENT,Médecin,VOISIN DENIS,20/04/2012,Restauration,€50,,
PIERRE FABRE MEDICAMENT,Médecin,WIART LAURENT,19/10/2012,Restauration,€30,,
PIERRE FABRE MEDICAMENT,Médecin,WIART LAURENT,15/06/2012,Restauration,€31,,
PIERRE FABRE MEDICAMENT,Médecin,WIART LAURENT,12/01/2012,Restauration,€32,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,07/11/2013,RESTAURATION,€23,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,15/11/2012,Restauration,€22,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,20/09/2012,Restauration,€29,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,11/09/2012,Restauration,€27,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,03/05/2012,Restauration,€25,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,29/03/2012,Restauration,€45,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,01/03/2012,Restauration,€28,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,27/02/2014,RESTAURATION,€46,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,HOSPITALITE SITES PIERRE FABRE,€35,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,HOSPITALITE SITES PIERRE FABRE,€31,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,FRAIS DE DEPLACEMENT,€78,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,HOSPITALITE SITES PIERRE FABRE,€102,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,HOSPITALITE SITES PIERRE FABRE,€39,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,14/03/2013,Restauration,€25,,
PIERRE FABRE MEDICAMENT,Médecin,ZENTAR PASCAL,02/10/2013,HOSPITALITE SITES PIERRE FABRE,€39,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JEAN LUC,09/09/2013,RESTAURATION,€12,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JEAN LUC,28/11/2012,Restauration,€55,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JEAN LUC,13/01/2012,Restauration,€37,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JEAN LUC,17/02/2014,RESTAURATION,€19,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JULIE,11/05/2012,Restauration,€19,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JULIE,25/11/2013,RESTAURATION,€22,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JULIE,18/03/2013,Restauration,€20,,
PIERRE FABRE MEDICAMENT,Pharmacien,HAIGNERE JULIE,01/10/2012,Restauration,€42,,
PRODUITS DENTAIRES PIERRE ROLLAND,Chirurgien-dentiste,SUYBENG ALINE,03/09/2012,DON PRODUITS,€353,,
ProStrakan Pharma,Médecin,LAURENT GERARD,05/06/2014,Repas,€20,,
ProStrakan Pharma,Médecin,VANWALLEGHEM GOMES MARIE JOSE,05/06/2014,Repas,€20,,
ProStrakan Pharma,Médecin,VANWALLEGHEM GOMES MARIE-JOSE,05/06/2014,Repas,€20,,
PROTHEOS OUEST,Médecin,EPINETTE JEAN-ALAIN,14/12/2013,HOSPITALITE,€55,,
ROCHE SAS,Infirmier,DUHAMEL JEAN PAUL,17/01/2014,Repas,€65,,
ROCHE SAS,Infirmier,DUHAMEL JEAN PAUL,17/01/2014,Transport,€183,,
ROCHE SAS,Médecin,BUCHART ALAIN,10/10/2013,Repas,€14,,
ROTTAPHARM SAS,Médecin,BENOIT JEAN MICHEL,17/07/2013,CONGRES/HEBERGEMENT 3 NUITS,€752,,
ROTTAPHARM SAS,Médecin,BENOIT JEAN MICHEL,02/12/2013,AUTRE: VISITE/(3 X GO-ON 25MG),€27,,
ROTTAPHARM SAS,Médecin,BENOIT JEAN MICHEL,27/09/2013,AUTRE: DEJEUNER,€27,,
ROTTAPHARM SAS,Médecin,BENOIT JEAN MICHEL,27/09/2013,AUTRE: DEJEUNER,€27,,
SANOFI AVENTIS FRANCE,Infirmier,DELBARRE GUILLEMANT PATRICIA,10/10/2013,Restauration,€54,,
SANOFI AVENTIS FRANCE,Médecin,BAYE AMELIE,26/09/2013,Restauration,€40,,
