3M France,Association professionnel de santé,LE LIEN,02/05/2013,AUTRE : [DON],"€10,000",,
CHIESI SA,Médecin,BONNANS HENRI,21/01/2014,Repas,€25,,
CHIESI SA,Médecin,CORDIER COLLET MARIE PIERRE,13/11/2013,Repas,€45,,
CHIESI SA,Médecin,DELAISI BERTRAND,19/11/2013,Repas,€27,,
CHIESI SA,Médecin,DELAISI BERTRAND,08/10/2013,Repas,€58,,
CHIESI SA,Médecin,DELAISI BERTRAND,13/11/2013,Repas,€45,,
CHIESI SA,Médecin,DEQUIDT RAULT BRIGITTE,20/02/2014,Repas,€42,,
CHIESI SA,Médecin,GOURTCHIGLOUIAN CLAUDE,20/02/2014,Repas,€42,,
CHIESI SA,Médecin,GRANDJEAN NATHALIE,20/02/2014,Repas,€42,,
CHIESI SA,Médecin,INIGUEZ JEAN LUC,22/05/2014,Repas,€25,,
CHIESI SA,Médecin,INIGUEZ JEAN LUC,21/01/2014,Repas,€25,,
CHIESI SA,Médecin,LEBRAS ISABET MARIE NOELLE,19/11/2013,Repas,€27,,
CHIESI SA,Médecin,MARNEAU EVELYNE,20/02/2014,Repas,€42,,
CHUGAI PHARMA FRANCE,Médecin,CHANTELARD JEAN VICTOR,29/10/2013,REPAS,€23,,
colgate palmolive,Chirurgien-dentiste,AAI ERIC,15/04/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,ADDI LAURENCE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,ARNAUD LOUIS,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,ASSOULINE DENIS,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,AUDIAT PASCAL,22/05/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,AUDIAT PASCAL,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,BARBAT CHLOE,18/09/2013,REPAS,€36,,
colgate palmolive,Chirurgien-dentiste,BODIN PIERRE,02/01/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,CATTAN JEAN PIERRE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,DELAUME BERNARD,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,GLASS PAULINE,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,IKKA LUDMILA,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,ISNARD CLAUDE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,KOCLEJDA OLIVIER,22/05/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,KOCLEJDA OLIVIER,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,MAIRE THIBAULT,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,MANOUKIAN FREDERIC,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,MARKOVIC PAUL,22/05/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,MARKOVIC PAUL,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,MAUNY FREDERIC,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,PEUCH LESTRADE GEOFFROY,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,SLAMA MARIE PAULE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,VIGNERON LAURENT,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,VIGNERON LAURENT,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,WEIL CAROLINE,04/02/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,ZERBIB DAN,15/04/2014,Dons de materiel,€16,,
CONGRES COLLOQUES CONVENTIONS,Médecin,CHAABANE ANISSA,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,CHOLLIER ANTOINE,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,DIAI SAMUEL,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,DUFRESNE CHRISTINE,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,HAGE HENRI,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,NSER BEREST NAIMA,15/03/2014,REPAS,€40,,
CONGRES COLLOQUES CONVENTIONS,Médecin,SALAH ABDELMOUMENE,15/03/2014,REPAS,€40,,
ConsuMed Research,Médecin,ALLARD Jean,04/11/2013,Autre : Indemnite,€120,,
ConsuMed Research,Médecin,BELLAROUSSI TENON Bahia,05/09/2013,Autre : Indemnite,€100,,
ConsuMed Research,Médecin,BIGLE Laurence,28/11/2013,Autre : Indemnite,€110,,
ConsuMed Research,Médecin,BIGLE Laurence,02/07/2013,Autre : Indemnite,€100,,
ConsuMed Research,Médecin,BOUDIBA Youssef,26/08/2013,Autre : Indemnite,€120,,
ConsuMed Research,Médecin,BOUDIBA Youssef,24/06/2014,Autre : Indemnite,€150,,
ConsuMed Research,Médecin,BOUHASSIRA Didier,01/07/2013,Autre : Indemnite,€180,,
ConsuMed Research,Médecin,EL MAHMOUD Rami,07/10/2013,Autre : Indemnite,€100,,
ConsuMed Research,Médecin,EL MAHMOUD Rami,15/11/2013,Autre : Indemnite,€80,,
ConsuMed Research,Médecin,GANTZER Amelie,20/06/2013,Autre : Indemnite,€140,,
ConsuMed Research,Médecin,GLASS Pauline,10/12/2013,Autre : Indemnite,€150,,
ConsuMed Research,Médecin,PETIT Anne,22/07/2013,Autre : Indemnite,€80,,
ConsuMed Research,Médecin,POSTOYAN Carole,24/07/2013,Autre : Indemnite,€170,,
ConsuMed Research,Médecin,POSTOYAN Carole,05/07/2013,Autre : Indemnite,€130,,
ConsuMed Research,Médecin,POSTOYAN Carole,02/10/2013,Autre : Indemnite,€150,,
ConsuMed Research,Médecin,POSTOYAN Carole,02/10/2013,Autre : Indemnite,€30,,
Cook France SARL,Aide soignant,VASSEUR ALEXANDRE,16/05/2014,REPAS,€22,,
Cook France SARL,Aide soignant,VASSEUR ALEXANDRE,16/05/2014,REPAS,€22,,
Cook France SARL,Aide soignant,VINCENTI SAMUEL,16/05/2014,REPAS,€22,,
Cook France SARL,Aide soignant,VINCENTI SAMUEL,16/05/2014,REPAS,€22,,
Cook France SARL,Etudiant,BINSSE STEPHEN,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,BERTOUX QUENTIN,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,CAMARA ADAMA,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,HAMIDI YAMINA,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,OUANIR ASMAA,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,OUANIR ASMAA,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,SIMONOT KEVIN,16/05/2014,REPAS,€22,,
Cook France SARL,Manipulateur d’électroradiologie médicale,SIMONOT KEVIN,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,ALHEINC CATHERINE,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,BODARD SYLVAIN,03/02/2014,REPAS,€61,,
Cook France SARL,Médecin,BORU BLANDINE,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,COGGIA MARC,17/01/2014,REPAS,€17,,
Cook France SARL,Médecin,COGGIA MARC,13/05/2014,REPAS,€38,,
Cook France SARL,Médecin,GIRAULT MICHEL,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,GOEAU-BRISSONNIERE OLIVIER,17/01/2014,REPAS,€17,,
Cook France SARL,Médecin,KITZIS MICHEL,17/01/2014,REPAS,€17,,
Cook France SARL,Médecin,LEONIAN EMMANUEL,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,MATRIAS PIERRE,13/05/2014,REPAS,€38,,
Cook France SARL,Médecin,TAVIERE VALERIE,16/05/2014,REPAS,€22,,
Cook France SARL,Médecin,TAVIERE VALERIE,16/05/2014,REPAS,€22,,
COOPERVISION SAS,Médecin,BLONDEAU RICHARD ARMELLE,08/04/2014,REPAS,€60,,
COOPERVISION SAS,Opticien-lunetier,ALEXANDRE ELISE,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,ALRIC FABIENNE,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,BENKALIFAT KAREN,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,BENKALIFAT MAXIME,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,CAZENAVE CLAIRE,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,COTIN SEVERIN,17/10/2013,REPAS,€59,,
COOPERVISION SAS,Opticien-lunetier,DU BOISLOUVEAU FRANCOIS XAVIER,19/02/2014,REPAS,€22,,
COOPERVISION SAS,Opticien-lunetier,LACHOT CHRISTOPHE,17/02/2014,REPAS,€29,,
COOPERVISION SAS,Opticien-lunetier,LACHOT CHRISTOPHE,17/02/2014,TRANSPORT,€455,,
COOPERVISION SAS,Opticien-lunetier,LAGOUTTE MATHIEU,19/02/2014,REPAS,€22,,
CORDIS,Médecin,ALLARD JEAN,04/11/2013,REPAS,€60,,
CORDIS,Médecin,ALLARD JEAN,17/12/2013,REPAS,€60,,
COSMETIQUE ACTIVE FRANCE,Etudiant,BAERT BENOIT,10/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Etudiant,BEN ZIMRA ALEXANDRA,03/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Etudiant,EMPTAS EMELINE,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,BENAICHE ARIEL,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,BENAICHE ARIEL,03/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,BENAICHE ARIEL,29/04/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,BOELL CHLOE,03/06/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,CLENET THAISE,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DE LESTAINT ANNE,03/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DE LESTAINT ANNE,10/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DUFFAU ROGER,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,ELBAZ AURELIE,03/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,ELBAZ AURELIE,10/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GERVAIS SUZANNE,03/06/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GOMES MONIQUE,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GUENAN ANNE-SOPHIE,03/06/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,JOUAN CATHERINE,03/06/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,LANDOUZY HELENE,10/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,LASRY LAURENCE,19/05/2014,REPAS,€38,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,LEFORT SOULAGNET BASCOU SIMON,28/01/2014,REPAS,€62,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,LEFORT SOULAGNET BASCOU SIMON,19/05/2014,REPAS,€38,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,VINIT BRIGITTE,03/06/2014,REPAS,€37,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,WEISS SABRINA,03/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,WILLEMIN NATHALIE,10/02/2014,REPAS,€59,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,WOLKOWICZ MURIEL,10/04/2014,REPAS,€80,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,WOLKOWICZ MURIEL,10/02/2014,REPAS,€59,,
COUSIN BIOSERV,Médecin,BOUILLOT JEAN-LUC,28/02/2014,INVITATION,€37,,
COVIDIEN FRANCE S.A.S.,Médecin,BOUILLOT JEAN LUC,04/04/2014,REPAS,€48,,
COVIDIEN FRANCE S.A.S.,Médecin,BOUILLOT JEAN-LUC,16/12/2013,REPAS,€55,,
CROMA,Médecin,Prêtre Antoine,03/04/2014,Restauration,€53,,
CROMA,Médecin,Struz Philippe,25/04/2014,Restauration,€23,,
CROMA,Médecin,Struz Philippe,15/11/2013,Restauration,€19,,
CSL BEHRING SA,Médecin,BRODIN SARTORIUS ALBANE,11/12/2013,Repas,€56,,
CSL BEHRING SA,Médecin,BRODIN SARTORIUS ALBANE,11/12/2013,Hébergement,€460,,
CSL BEHRING SA,Médecin,BRODIN SARTORIUS ALBANE,11/12/2013,Autre : Inscriptions,€280,,
CSL BEHRING SA,Médecin,BRODIN SARTORIUS ALBANE,11/12/2013,Autre : Inscriptions,€280,,
CSL BEHRING SA,Médecin,BRODIN SARTORIUS ALBANE,11/12/2013,Transport,€293,,
Cyberonics SA,Manipulateur d’électroradiologie médicale,LACOMBE PASCAL,22/01/2014,REPAS,€33,,
DAIICHI SANKYO FRANCE SAS,Médecin,BISMUTH ALAIN,04/10/2013,Repas,€42,,
DAIICHI SANKYO FRANCE SAS,Médecin,BISMUTH ALAIN,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,BISMUTH ALAIN,20/12/2013,Repas,€41,,
DAIICHI SANKYO FRANCE SAS,Médecin,CHAABANE ANISSA,20/12/2013,Repas,€25,,
DAIICHI SANKYO FRANCE SAS,Médecin,DEQUIDT RAULT BRIGITTE,04/10/2013,Repas,€42,,
DAIICHI SANKYO FRANCE SAS,Médecin,DEQUIDT RAULT BRIGITTE,03/07/2013,Repas,€43,,
DAIICHI SANKYO FRANCE SAS,Médecin,GALASSO EUGENIO,20/12/2013,Repas,€41,,
DAIICHI SANKYO FRANCE SAS,Médecin,GALASSO EUGENIO,03/07/2013,Repas,€43,,
DAIICHI SANKYO FRANCE SAS,Médecin,GALASSO EUGENIO,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,GOURTCHIGLOUIAN CLAUDE,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,GRANDJEAN NATHALIE,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,GRANDJEAN NATHALIE,20/12/2013,Repas,€41,,
DAIICHI SANKYO FRANCE SAS,Médecin,GRANDJEAN NATHALIE,03/07/2013,Repas,€43,,
DAIICHI SANKYO FRANCE SAS,Médecin,GRANDJEAN NATHALIE,04/10/2013,Repas,€42,,
DAIICHI SANKYO FRANCE SAS,Médecin,MARNEAU EVELYNE,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,MASSON DOMINIQUE,18/12/2013,Repas,€55,,
DAIICHI SANKYO FRANCE SAS,Médecin,MOREAU PIERRE,03/07/2013,Repas,€43,,
DAIICHI SANKYO FRANCE SAS,Médecin,MOREAU PIERRE,20/12/2013,Repas,€41,,
DAIICHI SANKYO FRANCE SAS,Médecin,MOREAU PIERRE,03/07/2013,Repas,€43,,
Dentsply Gac Europe,Chirurgien-dentiste,DR AMAR SOPHIE,30/03/2014,INVITATIONS,€450,,
Dentsply Gac Europe,Chirurgien-dentiste,DR AMAR SOPHIE,30/03/2014,INVITATIONS,€450,,
Dentsply Gac Europe,Chirurgien-dentiste,DR DANG THO,30/03/2014,INVITATIONS,€450,,
Dentsply Gac Europe,Chirurgien-dentiste,DR DANG THO,30/03/2014,INVITATIONS,€450,,
Dentsply Gac Europe,Chirurgien-dentiste,LAHMI MIKE,13/03/2014,CADEAUX,€680,,
DEPUY France,Infirmier,SCHMIT ERIKA,24/10/2013,HOSPITALITE,€42,,
DIASORIN SA,Technicien de laboratoire médical,BARREAU SOLENE,14/01/2014,restauration,€68,,
DIASORIN SA,Technicien de laboratoire médical,BARREAU SOLENE,14/01/2014,restauration,€23,,
DIASORIN SA,Technicien de laboratoire médical,BARREAU SOLENE,15/01/2014,restauration,€26,,
DINNO SANTE,Infirmier,NOTTE Clemence,28/03/2013,Société Française de Diabétologie Paramédical : Transport,€175,,
DINNO SANTE,Infirmier,NOTTE Clemence,28/03/2013,Société Française de Diabétologie Paramédical : Diners 2 jours,€93,,
DINNO SANTE,Infirmier,NOTTE Clemence,28/03/2013,Société Française de Diabétologie Paramédical : Déjeuner 1 jour,€19,,
DINNO SANTE,Infirmier,NOTTE Clemence,29/03/2013,Société Française de Diabétologie Paramédical : Hébergement 2 nuits,€244,,
DINNO SANTE,Infirmier,NOTTE CLEMENCE,03/12/2013,DEJEUNER,€23,,
DINNO SANTE,Infirmier,NOTTE Clemence,28/03/2013,Société Française de Diabétologie Paramédical : Inscription,€125,,
DINNO SANTE,Médecin,MEURIC-KERBOURC'H STEPHANIE,11/03/2014,Inscription,€310,,
DJO France SAS,Masseur-kinésithérapeute,HERNANDEZ Ivan,16/11/2013,Repas,€67,,
DJO France SAS,Masseur-kinésithérapeute,TARDIF Marie,03/04/2014,Repas,€25,,
DRÄGER MEDICAL GmbH,Association usager de santé,SOS PREMA,05/12/2013,Dons de fonctionnement,"€5,000",,
EFFIK,Médecin,AMAR ORLY,04/02/2014,REPAS,€59,,
EFFIK,Médecin,BELAROUSSI BAHIA,20/03/2014,REPAS,€54,,
EFFIK,Médecin,BIGLE ANNE LAURENCE,07/11/2013,REPAS,€59,,
EFFIK,Médecin,BIGLE ANNE LAURENCE,21/11/2013,REPAS,€59,,
EFFIK,Médecin,BIGLE ANNE LAURENCE,10/04/2014,REPAS,€59,,
EFFIK,Médecin,BIGLE ANNE LAURENCE,20/03/2014,REPAS,€54,,
EFFIK,Médecin,LEGER MICHELLE,31/03/2014,REPAS,€59,,
EISAI SAS,Médecin,JAUFFRET ERIC,02/04/2014,REPAS,€20,,
EISAI SAS,Médecin,MEAR JEAN YVES,17/06/2014,REPAS,€50,,
EISAI SAS,Médecin,MIOT CHRISTINE,02/09/2013,REPAS,€16,,
ELIA MEDICAL PARIS OUEST,Médecin,MROUE GHASSAN,28/05/2014,restauration,€11,,
ELIA MEDICAL PARIS OUEST,Médecin,MROUE GHASSAN,11/06/2014,RESTAURATION,€18,,
ESAOTE Medical,Presse et média,BG DEVELOPPEMENT,17/09/2013,AUTRE : [INSERTION PUBLICITAIRE LE QUOTIDIEN DES JFR],"€3,588",,
Essilor,Opticien-lunetier,Rolland C�dric,17/01/2012,Bouteilles (s) de champagne,€177,,
Essilor,Opticien-lunetier,ROLLAND MR,31/12/2013,Cadeau,€37,,
ETHICON,Médecin,BLONDEAU RICHARD ARMELLE,20/09/2013,HEBERGEMENT,€407,,
ETHICON,Médecin,BLONDEAU RICHARD ARMELLE,13/02/2014,REPAS,€39,,
ETHICON,Médecin,BLONDEAU RICHARD ARMELLE,20/09/2013,REPAS,€232,,
ETHICON,Médecin,BLONDEAU RICHARD ARMELLE,20/09/2013,TRANSPORT,€270,,
ETHICON,Médecin,GEROMETTA ANTOINE,05/12/2013,REPAS,€65,,
ETHICON,Médecin,GEROMETTA ANTOINE,05/12/2013,HEBERGEMENT,€351,,
ETHICON,Médecin,GEROMETTA ANTOINE,05/12/2013,TRANSPORT,€146,,
ETHICON,Opticien-lunetier,ABITBOL KATIA,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,ALEXANDRE ELISE,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,ALEXANDRE ELISE,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,ALRIC FABIENNE,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,ALRIC FABIENNE,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,ALRIC FABIENNE,29/01/2014,REPAS,€20,,
ETHICON,Opticien-lunetier,AMSELLEM ESTHER,17/06/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,AZANCOT ANAELE,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,BARAKAT IMAD,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,BARAKAT IMAD,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,BENKALIFA MAXIME,06/09/2013,HOSPITALITE,€13,,
ETHICON,Opticien-lunetier,BEN KALIFA KAREN,17/06/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,BEN KALIFA MAXIME,17/06/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,CALDERON LIBIA,17/06/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,CHAKHAR SAMIR,11/03/2014,REPAS,€52,,
ETHICON,Opticien-lunetier,CHILINGUIRIAN SEROP,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,CHILINGUIRIAN SEROP,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,COTIN SEVERIN,17/06/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,COTIN SEVERIN,06/09/2013,HOSPITALITE,€13,,
ETHICON,Opticien-lunetier,DA COSTA JOAQUIM,11/03/2014,REPAS,€52,,
ETHICON,Opticien-lunetier,DEPAULIS VIOLETTE,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,DEPAULIS VIOLETTE,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,EUDIER HERVE,18/09/2013,HOSPITALITE,€19,,
ETHICON,Opticien-lunetier,FLOCH ALIX,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,FLOCK ALIX,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,GAUTROT MICKAEL,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,GAUTROT MICKAEL,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,GROSMAN ANTONY,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,HANNICQ RAPHAEL,11/03/2014,REPAS,€52,,
ETHICON,Opticien-lunetier,HUGUENIN JULIA,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,HUGUENIN JULIA,29/10/2013,REPAS,€48,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,TRANSPORT,€258,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,REPAS,€78,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,HEBERGEMENT,€212,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,17/03/2014,HEBERGEMENT,€224,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/04/2014,TRANSPORT,€229,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/04/2014,REPAS,€87,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,17/03/2014,TRANSPORT,€261,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,24/03/2014,REPAS,€87,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,TRANSPORT,€258,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,REPAS,€78,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,17/03/2014,REPAS,€77,,
ETHICON,Opticien-lunetier,LACROIX-WEBER DOMINIQUE,14/10/2013,HEBERGEMENT,€212,,
ETHICON,Opticien-lunetier,LAGOUTE MATHIEU,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,LAGOUTE MATHIEU,01/07/2013,HOSPITALITE,€12,,
ETHICON,Opticien-lunetier,LAGOUTTE MATHIEU,14/04/2014,TRANSPORT,€229,,
ETHICON,Opticien-lunetier,LAGOUTTE MATHIEU,14/04/2014,REPAS,€87,,
ETHICON,Opticien-lunetier,LAGOUTTE MATHIEU,14/04/2014,HEBERGEMENT,€156,,
ETHICON,Opticien-lunetier,LAGOUTTE MATHIEU,18/03/2014,REPAS,€50,,
ETHICON,Opticien-lunetier,LE GUEN DELPHINE,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,MARTIN CHARLOTTE,11/03/2014,REPAS,€52,,
ETHICON,Opticien-lunetier,MONDIERE NICOLAS,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,MONTIER PAULINE,06/05/2014,REPAS,€61,,
ETHICON,Opticien-lunetier,PHAM MARIE LAURE,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,ROLLAND CEDRIC,06/05/2014,REPAS,€66,,
ETHICON,Opticien-lunetier,SESMIL NICOLAS,02/07/2013,REPAS,€50,,
ETHICON,Opticien-lunetier,TERROILLE VINCENT,29/10/2013,REPAS,€48,,
EUMEDICA s.a.,Médecin,BONNARD LOIC,09/04/2014,INVITATIONS,€315,,
EUMEDICA s.a.,Médecin,BOUILLOT JEAN-LUC,27/11/2013,REPAS,€40,,
EUMEDICA s.a.,Médecin,BOUILLOT JEAN-LUC,27/11/2013,INVITATIONS,€440,,
EUMEDICA s.a.,Médecin,JAVERLIAT ISABELLE,20/05/2014,HEBERGEMENT,€250,,
EUMEDICA s.a.,Médecin,JAVERLIAT ISABELLE,20/05/2014,INVITATIONS,€650,,
EUMEDICA s.a.,Médecin,JAVERLIAT ISABELLE,20/05/2014,TRANSPORT,€200,,
EUMEDICA s.a.,Médecin,PESCHAUD FREDERIC,27/11/2013,REPAS,€40,,
EUMEDICA s.a.,Médecin,PESCHAUD FREDERIC,27/11/2013,INVITATIONS,€360,,
EUMEDICA s.a.,Médecin,VYCHNEVSKAIA KARINA,12/06/2014,INVITATIONS,€550,,
EUMEDICA s.a.,Médecin,VYCHNEVSKAIA KARINA,11/04/2014,INVITATIONS,€315,,
EUROPHTA,Médecin,AUROUX DANIELE,14/01/2014,REPAS,€55,,
EUROPHTA,Médecin,DESPORTES VIANNEY,14/11/2013,REPAS,€52,,
EUROPHTA,Médecin,LUREAU CORNUOT MARIE AUDE,04/07/2013,REPAS,€19,,
EUROPHTA,Médecin,LUREAU CORNUOT MARIE AUDE,27/09/2013,HOSPITALITE,€613,,
EUROPHTA,Médecin,LUREAU CORNUOT MARIE AUDE,13/05/2014,REPAS,€38,,
EUROSILICONE SAS,Infirmier,Richard eric,16/09/2013,AUTRE : [VIENNOISERIE],€11,,
EUROSILICONE SAS,Médecin,Staub gregory,16/09/2013,AUTRE : [VIENNOISERIE],€11,,
FERRING SAS,Médecin,BELAROUSSI NASSIRA,13/05/2014,Repas,€59,,
FERRING SAS,Médecin,CARON HUNSINGER DANIELLE,13/05/2014,Repas,€59,,
FH ORTHOPEDICS,Médecin,GERIN ANTOINE,22/05/2014,TRANSPORT,€508,,
FH ORTHOPEDICS,Médecin,GERIN ANTOINE,22/05/2014,TRANSPORT,€508,,
FH ORTHOPEDICS,Médecin,GERIN ANTOINE,23/05/2014,Autre : [INSCRIPTION],€299,,
FH ORTHOPEDICS,Médecin,GERIN ANTOINE,22/05/2014,HEBERGEMENT,€151,,
