3M France,Chirurgien-dentiste,BEAUFILS CAROLE,08/07/2013,REPAS,€26,,
ICOMED,Médecin,ANGLADE CATHERINE,05/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,ANGLADE CATHERINE,14/05/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,AZMATALLY PIQUEMAL PATRICIA,18/04/2014,Autre: [Enquête],€27,,
ICOMED,Médecin,AZMATALLY PIQUEMAL PATRICIA,22/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BEILLE JEAN,22/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BEILLE JEAN,06/02/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,BERNHEIM BRUYERE MARTINE,02/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BERNHEIM BRUYERE MARTINE,20/06/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BONNARD HERVE,25/04/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,BOUCHERLE BERENGERE,21/01/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,BOUCHERLE BERENGERE,05/02/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,BRIZARD ALAIN,18/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,COLLIN AUBRY NATHALIE,27/11/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,CUCHET ELSA,17/03/2014,Autre: [Enquête],€27,,
ICOMED,Médecin,CUCHET ELSA,11/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,DA SILVA FELICIANO GEORGES,14/06/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,DA SILVA FELICIANO GEORGES,27/06/2014,Autre: [Enquête],€16,,
ICOMED,Médecin,GACHET GILLES,20/06/2013,Autre: [Enquête],€17,,
ICOMED,Médecin,GERAADS ANTOINE,25/09/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,GUERAUD JEAN,14/02/2013,Autre: [Enquête],€19,,
ICOMED,Médecin,GUERAUD JEAN,18/12/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,GUIBERT LONGEON ANNE,08/10/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,LAMBERT PATRICK,13/03/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,LAUSSEDAT MARIE HELENE,19/09/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,LEBRUN DIDIER,15/05/2013,Autre: [Enquête],€19,,
ICOMED,Médecin,LISIMAQUE LUC,07/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,LISIMAQUE LUC,28/11/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,MARTINON CLAIRE,27/01/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,MILAS JOCELYNE,28/05/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,PERRET DIDIER,27/11/2013,Autre: [Enquête],€28,,
ICOMED,Médecin,PERRET DIDIER,07/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,PHAM TRONG PATRICK,18/02/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,PHAM TRONG PATRICK,06/02/2014,Autre: [Enquête],€27,,
ICOMED,Médecin,PRENAT GIANNONE SOPHIE,05/02/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,PRENAT GIANNONE SOPHIE,13/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,RIARD PHILIPPE,05/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,SARDO MARIA,06/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SARFATI PASCALE,23/04/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SARFATI PASCALE,18/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SCHIHIN CHRISTIAN,19/02/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,SENSOLI MICHEL,28/05/2013,Autre: [Enquête],€19,,
ICOMED,Médecin,VERNAY PIVOT FREDERIQUE,08/02/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,VINAY FRANCOISE,06/03/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,VINAY FRANCOISE,21/03/2014,Autre: [Enquête],€26,,
ICOMED,Pharmacien,CHAPUIS ISABELLE,30/08/2013,Autre: [Enquête],€11,,
INTUITIVE SURGICAL SARL,Médecin,LECLERS FRANCOIS,21/11/2013,REPAS,€104,,
INTUITIVE SURGICAL SARL,Médecin,LECLERS FRANCOIS,05/09/2013,REPAS,€67,,
INTUITIVE SURGICAL SARL,Médecin,LECLERS FRANCOIS,18/09/2013,REPAS,€13,,
INTUITIVE SURGICAL SARL,Médecin,MONOD PIERRE,10/07/2013,TRANSPORT,€219,,
INTUITIVE SURGICAL SARL,Médecin,MONOD PIERRE,17/12/2013,TRANSPORT,€687,,
INTUITIVE SURGICAL SARL,Médecin,MONOD PIERRE,17/12/2013,HEBERGEMENT,€114,,
INTUITIVE SURGICAL SARL,Médecin,MONOD PIERRE,05/09/2013,REPAS,€67,,
INTUITIVE SURGICAL SARL,Médecin,MONOD PIERRE,02/10/2013,REPAS,€16,,
IP Santé domicile,Médecin,DEBABECHE Nadia,20/09/2013,Hospitalité,€874,,
IP Santé domicile,Médecin,VERNET Dominique,21/11/2013,Hospitalité,€380,,
IPSEN PHARMA,Médecin,COLAS ATGER EMMANUELLE,10/06/2014,REPAS,€32,,
IPSEN PHARMA,Médecin,GAUCHIER PIERRE ANTOINE,22/05/2014,REPAS,€50,,
IPSEN PHARMA,Médecin,GAUCHIER PIERRE ANTOINE,22/05/2014,REPAS,€10,,
IPSEN PHARMA,Médecin,GOSSEINE PIERRE NICOLAS,27/02/2014,REPAS,€50,,
IPSEN PHARMA,Médecin,VERNAY PIVOT FREDERIQUE,18/04/2014,REPAS,€29,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,BLANCANEAUX Alain,03/07/2013,REPAS,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,FOULTIER Eric,16/10/2013,REPAS,€50,,
Johnson et Johnson Santé Beauté France,Chirurgien-dentiste,QUAIREL Bernard,03/07/2013,REPAS,€50,,
laboratoire BAUSCH&LOMB,Médecin,MILAS JOCELYNE,23/09/2013,REPAS,€65,,
LABORATOIRE DENSMORE,Médecin,BADEA Simona,08/10/2013,FMC DENSMORE,€67,,
LABORATOIRE DENSMORE,Médecin,BERNHEIN Martine,08/10/2013,FMC DENSMORE,€67,,
LABORATOIRE DENSMORE,Médecin,MILAS Jocelyne,08/10/2013,FMC DENSMORE,€67,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,BRENCKMANN VIVIEN,22/03/2013,Hospitalite,€26,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,DEPORTE CHARLOTTE,22/03/2013,Hospitalite,€26,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,DESTREPI ANNE LAURE,23/05/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,KERIN JB,22/03/2013,Hospitalite,€26,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,MAILLET LAETICIA,23/05/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,MOINE MURIELLE,03/07/2012,Hospitalité,€21,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,MOINE MURIELLE,23/05/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,PERRET ANAIS,22/03/2013,Hospitalite,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ANTOINE GERAADS,10/10/2012,Hospitalité,€424,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEAUMONT XAVIER,18/10/2012,Hospitalité,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEAUMONT XAVIER,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEAUMONT XAVIER,12/11/2013,REPAS,€38,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEILLE JEAN,05/06/2013,Hospitalite,€55,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BEILLE JEAN,14/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BRIZARD ALAIN,22/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHABRE VALERIE,17/10/2013,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,COLLIN AUBRY NATHALIE,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,COLUSSI GEORGES,12/02/2013,Hospitalite,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,COLUSSI GEORGES,18/10/2012,Hospitalité,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA GEORGES,15/03/2012,Hospitalité,€59,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,18/10/2012,Hospitalité,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,05/06/2012,Hospitalité,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,05/06/2013,Hospitalite,€55,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,14/05/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,02/10/2012,Hospitalité,€32,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,13/02/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,10/10/2013,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,17/10/2013,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DA SILVA FELICIANO GEORGES,02/10/2012,Hospitalité,€32,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,21/05/2014,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,24/04/2013,Hospitalite,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,26/03/2014,REPAS,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,27/03/2013,Hospitalite,€28,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEBABECHE BOUTALBA NADIA,08/03/2013,Hospitalite,€17,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DEMENGEON FABRICE,19/10/2012,Hospitalité,€15,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DUDOGNON PIERRE,24/05/2012,Hospitalité,€38,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,DUDOGNON PIERRE,24/10/2013,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,08/02/2013,Hospitalite,€43,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,16/01/2012,Hospitalité,€11,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,04/06/2012,Hospitalité,€420,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,04/06/2013,Hospitalite,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,28/03/2013,Hospitalite,€16,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,15/12/2012,Hospitalité,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,04/06/2012,Transport,€418,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,28/03/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GACHET GILLES,19/12/2013,REPAS,€50,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GATTAZ BRUNO,09/10/2012,Hospitalité,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GATTAZ BRUNO,09/10/2012,Hospitalité,€22,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GATTAZ BRUNO,05/06/2012,Hospitalité,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,19/06/2013,Hospitalite,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,25/04/2013,Hospitalite,€32,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,24/04/2013,Hospitalite,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,27/03/2013,Hospitalite,€28,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,28/03/2012,Hospitalité,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,22/01/2014,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,27/02/2013,Hospitalite,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,27/06/2012,Hospitalité,€426,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,30/01/2013,Hospitalite,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,25/06/2014,REPAS,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,13/03/2012,Transport,€452,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,17/10/2013,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,30/10/2013,REPAS,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,25/01/2012,Hospitalité,€35,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,25/09/2013,REPAS,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,13/03/2012,Hospitalité,€517,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,26/09/2012,Hospitalité,€30,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,30/10/2013,REPAS,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,17/10/2013,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,25/09/2013,REPAS,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,26/02/2014,REPAS,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,31/10/2012,Hospitalité,€56,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,28/11/2012,Hospitalité,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GERAADS ANTOINE,27/06/2012,Transport,€339,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GLORIEUX ISABELLE,12/11/2013,REPAS,€38,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GLORIEUX ISABELLE,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,17/04/2013,Transport,€206,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,16/01/2014,REPAS,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,03/04/2014,REPAS,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,14/05/2014,REPAS,€30,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,22/05/2014,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,17/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,17/04/2013,Inscription,€311,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,GUIBERT LONGEON ANNE,18/04/2013,Hospitalite,€195,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAMBERT PATRICK,12/11/2013,REPAS,€38,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAMBERT PATRICK,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,30/01/2013,Hospitalite,€25,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,26/02/2014,REPAS,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,22/01/2014,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,27/02/2013,Hospitalite,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,28/03/2012,Hospitalité,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,21/05/2014,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LAUSSEDAT MARIE HELENE,30/10/2013,REPAS,€23,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LE BOT BRIGITTE,22/03/2013,Hospitalite,€26,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,LEBRUN DIDIER,15/12/2012,Hospitalité,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,21/03/2013,Hospitalite,€253,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,22/03/2013,Hospitalite,€192,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,21/03/2013,Inscription,€170,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,23/05/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,24/10/2013,REPAS,€24,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,METZ DANUTA,21/03/2013,Transport,€287,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PARISSI MYRIAM,21/09/2012,Hospitalité,€52,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PARISSI MYRIAM,26/05/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PARISSI MYRIAM,16/03/2013,Hospitalite,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PERRET DIDIER,05/02/2014,REPAS,€16,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PHAM TRONG PATRICK,24/05/2012,Hospitalité,€38,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PHAN TRONG PATRICK,22/03/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,RICHARD ARNAUD FANNY,23/05/2013,Hospitalite,€21,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VERDILLON SEBASTIEN,15/12/2012,Hospitalité,€58,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VERDILLON ARNAL SEBASTIEN,19/12/2013,REPAS,€50,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VERNET GAVELLE DOMINIQUE,21/06/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VERNET GAVELLE DOMINIQUE,21/06/2012,Hospitalité,€10,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VIRGONE REBAUD GRAZIELLA,15/04/2014,REPAS,€29,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VUILLEZ BRIGITTE,02/04/2013,Hospitalite,€19,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VUILLEZ BRIGITTE,04/10/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,VUILLEZ BRIGITTE,22/03/2012,Hospitalité,€60,,
Laboratoire Innothera,Autres types de personne morale,PHARMACIE DE LA GARE,05/12/2013,CADEAUX,€20,,
Laboratoire Innothera,Autres types de personne morale,PHARMACIE DU MAIL,18/12/2013,CADEAUX,€20,,
LABORATOIRE JALDES,Médecin,Amblard Eric,04/11/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Azmatally-Piquemal Patricia,16/09/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Azmatally-Piquemal Patricia,16/09/2013,Autre : [ECHANTILLON],€13,,
LABORATOIRE JALDES,Médecin,Colussi Georges,25/09/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRE JALDES,Médecin,Colussi Georges,25/09/2013,Autre : [ECHANTILLON],€13,,
LABORATOIRE JALDES,Médecin,Sensoli Michel,03/07/2013,Autre : [ECHANTILLON],€21,,
LABORATOIRE JALDES,Médecin,Vuilliez Brigitte,03/10/2013,Autre : [ECHANTILLON],€15,,
LABORATOIRES ALCON,Médecin,BADEA SIMONA ELENA,12/11/2013,REPAS,€60,,
LABORATOIRES ALCON,Médecin,BERNHEIM MARTINE,20/02/2014,Repas,€60,,
LABORATOIRES ALCON,Médecin,BERNHEIM MARTINE,04/06/2014,Repas,€28,,
LABORATOIRES ALCON,Médecin,BERNHEIM MARTINE,12/11/2013,REPAS,€60,,
LABORATOIRES ALCON,Médecin,BERNHEIM BRUYERE MARTINE,16/11/2013,TRANSPORT,€365,,
LABORATOIRES ALCON,Médecin,BERNHEIM BRUYERE MARTINE,16/11/2013,REPAS,€180,,
LABORATOIRES ALCON,Médecin,BERNHEIM BRUYERE MARTINE,16/11/2013,HEBERGEMENT,€220,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,04/06/2014,Repas,€28,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,20/02/2014,Repas,€60,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,16/11/2013,TRANSPORT,€365,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,16/11/2013,REPAS,€180,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,16/11/2013,HEBERGEMENT,€220,,
LABORATOIRES ALCON,Médecin,MILAS JOCELYNE,12/11/2013,REPAS,€60,,
Laboratoires ARKOPHARMA,Médecin,MARTINON CLAIRE,03/04/2014,REPAS,€40,,
Laboratoires BESINS INTERNATIONAL,Médecin,HAMMOUN Houria,06/09/2013,Repas,€35,,
Laboratoires BESINS INTERNATIONAL,Médecin,MARTINON Claire,06/09/2013,Repas,€35,,
Laboratoires BESINS INTERNATIONAL,Médecin,PHAM TRONG Patrick,06/09/2013,Repas,€35,,
Laboratoires BESINS INTERNATIONAL,Médecin,VUILLEZ Brigitte,11/03/2013,Repas,€32,,
LABORATOIRES BOUCHARA - RECORDATI,Etudiant,GUILLOT JEROME OPHELIE,02/06/2014,Repas,€23,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,LECLERS François Gilles,11/04/2014,AUTRE : INSCRIPTION,"€1,013",,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,LECLERS François Gilles,11/04/2014,REPAS,€240,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,LECLERS François Gilles,11/04/2014,REPAS,€240,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,LECLERS François Gilles,11/04/2014,TRANSPORT,€752,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,SARFATI PASCALE,08/04/2014,Repas,€44,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,VILLEGER GUILLAUME,08/04/2014,Repas,€44,,
LABORATOIRES BOUCHARA - RECORDATI,Pharmacien,CANONNE PHILIPPE,02/06/2014,Repas,€23,,
LABORATOIRES BOUCHARA - RECORDATI,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOUQUET CHANTAL,02/06/2014,Repas,€23,,
LABORATOIRES BOUCHARA - RECORDATI,Préparateur en pharmacie et préparateur en pharmacie hospitalière,HUTINET SANDRA,02/06/2014,Repas,€23,,
LABORATOIRES COLOPLAST,Infirmier,GIROUD LAURENCE,24/04/2014,Repas,€21,,
LABORATOIRES COLOPLAST,Infirmier,LECONTE LAURENCE,21/10/2013,Transport,€60,,
LABORATOIRES COLOPLAST,Infirmier,TROJANI VALERIE,24/04/2014,Repas,€21,,
LABORATOIRES COLOPLAST,Médecin,SARFATI PASCALE,11/03/2014,Repas,€15,,
LABORATOIRES COLOPLAST,Médecin,VAUBOURZEIX COLINE,11/03/2014,Repas,€15,,
Laboratoires Crinex,Médecin,DEMAY-LEGROS GAELLE,04/06/2013,REPAS,€30,,
Laboratoires Crinex,Médecin,METZ DANUTA,10/01/2013,REPAS,€17,,
Laboratoires Doliage,Médecin,BERNHEIM BRUYERE MARTINE,16/01/2014,REPAS,€12,,
Laboratoires Doliage,Médecin,BONNARD HERVE,16/01/2014,REPAS,€12,,
LABORATOIRES GENEVRIER,Médecin,BRIZARD ALAIN,02/10/2013,REPAS,€28,,
LABORATOIRES GENEVRIER,Médecin,BRIZARD ALAIN,06/09/2013,REPAS,€19,,
LABORATOIRES GENEVRIER,Médecin,CUCHET ELSA,24/04/2014,REPAS,€45,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,13/11/2013,RESTAURATION,€55,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,18/06/2013,REPAS,€55,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,18/06/2013,AUTRE,€85,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,18/06/2013,TRANSPORT,€478,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,18/06/2013,TRANSPORT,€110,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,18/06/2013,TRANSPORT,€96,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,14/01/2014,TRANSPORT,€405,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,20/06/2014,TRANSPORT,€216,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,30/11/2013,REPAS,€47,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,13/11/2013,HEBERGEMENT,€630,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,09/10/2013,TRANSPORT,€766,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,09/10/2013,INSCRIPTION,€600,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,09/10/2013,HEBERGEMENT,€612,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,09/10/2013,RESTAURATION,€170,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,13/11/2013,RESTAURATION,€55,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,13/11/2013,TRANSPORT,€436,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,13/11/2013,INSCRIPTION,€450,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,27/04/2014,TRANSPORT,€497,,
Laboratoires Grünenthal SAS,Médecin,MICK GERARD,30/11/2013,HEBERGEMENT,€166,,
Laboratoires IPRAD PHARMA,Médecin,MARTINON CLAIRE,22/11/2013,REPAS,€55,,
Laboratoires Leurquin Mediolanum,Médecin,BADEA SIMONA,26/09/2013,AUTRE,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Médecin,BRIZARD ALAIN,01/12/2013,CADEAUX,€15,,
LABORATOIRES OMEGA PHARMA FRANCE,Pharmacien,ARMAND DOMINIQUE,11/06/2013,INVITATIONS,€20,,
