3M France,Chirurgien-dentiste,CHASSAGNETTE BRIGITTE,03/04/2014,REPAS,€60,,
BRISTOL-MYERS SQUIBB,Médecin,DEAT PIERRE,10/10/2013,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,DOROBAT ALINA,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,DOROBAT ALINA,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,23/10/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,06/09/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,05/07/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,01/12/2013,Hospitalité,€450,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,25/04/2014,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHELE,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHÈLE,23/05/2014,Transport,€300,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHÈLE,23/05/2014,Hébergement,€250,,
BRISTOL-MYERS SQUIBB,Médecin,FALLUT MICHÈLE,23/05/2014,Repas,€129,,
BRISTOL-MYERS SQUIBB,Médecin,FRAYSSE MARIE PAULE,10/04/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,GIGON JEAN MICHEL,10/10/2013,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,GIGON JEAN MICHEL,30/09/2013,Repas,€25,,
BRISTOL-MYERS SQUIBB,Médecin,GIGON JEAN MICHEL,09/01/2014,Repas,€53,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,06/09/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,23/10/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,05/07/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,27/09/2013,Transport,€385,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,27/09/2013,Hébergement,€230,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,25/04/2014,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,GUILLEMOT CHRISTOPHE,27/09/2013,Repas,€73,,
BRISTOL-MYERS SQUIBB,Médecin,LELOUP AGNES,13/12/2013,Repas,€29,,
BRISTOL-MYERS SQUIBB,Médecin,MAILLET VIOUD MARCEL,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,MAILLET VIOUD MARCEL,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,MBACHA NJIMBAM RAINATOU,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,MBACHA NJIMBAM RAINATOU,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,MORLON PHILIPPE,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,MORLON PHILIPPE,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,MOUTE HESSE CHRISTIANE,20/05/2014,Repas,€23,,
BRISTOL-MYERS SQUIBB,Médecin,NANA ARMEL SIMPLICE,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,NANA ARMEL SIMPLICE,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,NANETTE JOSEPH,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Médecin,NEHME EVELYNE,27/03/2014,Repas,€48,,
BRISTOL-MYERS SQUIBB,Médecin,RHAFOUR IBTISSAM,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,ROUVEIX JEAN MICHEL,10/04/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,ZEMIRLINE ADAM,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,ZEMIRLINE ADAM,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Pharmacien,CONCHE MARIE ODILE,15/05/2014,Repas,€24,,
BRISTOL-MYERS SQUIBB,Pharmacien,GIRAUD FLORENCE,13/12/2013,Repas,€29,,
BRISTOL-MYERS SQUIBB,Pharmacien,LAUGIER BERNIS FREDERIQUE,13/12/2013,Repas,€29,,
Carl Zeiss Meditec France,Médecin,BUFFET JEAN MICHEL,10/05/2014,HEBERGEMENT,€205,,
CHIESI SA,Infirmier,BOYER LYDIE,03/10/2013,Repas,€31,,
CHIESI SA,Infirmier,THEVENOT MARTINE,03/10/2013,Repas,€31,,
CHIESI SA,Médecin,BLANCHARD ANNE,03/10/2013,Repas,€31,,
CHIESI SA,Médecin,CHALMET PHILIPPE,03/10/2013,Repas,€31,,
CHIESI SA,Médecin,DJILALI NACER,03/10/2013,Repas,€31,,
CHIESI SA,Médecin,GIGON JEAN MICHEL,26/11/2013,Repas,€35,,
COSMETIQUE ACTIVE FRANCE,Médecin,DELALLEAU DOMINIQUE,12/12/2013,REPAS,€20,,
Cyberonics SA,Médecin,VIOUX CLAUDE,25/09/2013,REPAS,€58,,
DAIICHI SANKYO FRANCE SAS,Médecin,BOLLOTTE BEATRICE,13/12/2013,Transport,€153,,
DAIICHI SANKYO FRANCE SAS,Médecin,BOLLOTTE BEATRICE,13/12/2013,Hospitalité,€150,,
DAIICHI SANKYO FRANCE SAS,Médecin,BOLLOTTE BEATRICE,13/12/2013,Repas,€106,,
DENTSPLY Implants,Chirurgien-dentiste,SAUVIGNE THIERRY,28/11/2013,REPAS,€87,,
DINNO SANTE,Médecin,DESGRANGES Victoria,26/11/2013,TRANSPORT,€92,,
DINNO SANTE,Médecin,DESGRANGES Victoria,26/11/2013,RESTAURATION,€32,,
DINNO SANTE,Médecin,DESGRANGES Victoria,26/11/2013,HEBERGEMENT,€166,,
DINNO SANTE,Médecin,DESGRANGES Victoria,26/11/2013,INSCRIPTION,€120,,
DINNO SANTE,Médecin,MAISONNEUVE Bénédicte,26/11/2013,RESTAURATION,€32,,
DINNO SANTE,Médecin,MAISONNEUVE Bénédicte,26/11/2013,HEBERGEMENT,€166,,
DINNO SANTE,Médecin,MAISONNEUVE Bénédicte,26/11/2013,INSCRIPTION,€120,,
DJO France SAS,Médecin,BERNIS FRANCOIS,23/05/2014,Repas,€10,,
DJO France SAS,Médecin,PEUROIS ARNAUD,23/05/2014,Repas,€10,,
DJO France SAS,Pharmacien,BERNIS LAUGIER FREDERIQUE,23/05/2014,Repas,€10,,
DJO France SAS,Pharmacien,CASSIER BRUNO,25/06/2013,Repas,€11,,
DJO France SAS,Pharmacien,CHENOT BRIGITTE,25/06/2013,Repas,€11,,
DJO France SAS,Pharmacien,DEGEORGE DANIELLE,23/05/2014,Repas,€10,,
DJO France SAS,Pharmacien,MENAGER AMANDINE,23/05/2014,Repas,€10,,
DJO France SAS,Pharmacien,POGET MARIE-FRANCOISE,25/06/2013,Repas,€11,,
DJO France SAS,Pharmacien,PORTET MARIE-CHRISTINE,23/05/2014,Repas,€10,,
DJO France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GUILLOT LISE,23/05/2014,Repas,€10,,
DJO France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VIERRA SYLVIE,25/06/2013,Repas,€11,,
DJO France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VOLOT LISE-MARIE,23/05/2014,Repas,€10,,
DJO France SAS,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,HOUSNI HAMID,21/03/2013,Repas,€11,,
EFFIK,Médecin,BERDUGO SALOMON,16/10/2013,REPAS,€55,,
EFFIK,Médecin,BERDUGO SALOMON,12/02/2014,REPAS,€59,,
EFFIK,Médecin,HELFENBAUM BERDUGO MURIEL,12/02/2014,REPAS,€59,,
EFFIK,Médecin,HELFENBAUM BERDUGO MURIEL,16/10/2013,REPAS,€55,,
EFFIK,Médecin,JOUINI HASSEN,26/03/2014,REPAS,€31,,
EFFIK,Médecin,MORAILLON BOUGEROLLE MAUD,16/10/2013,REPAS,€55,,
ETHICON,Pharmacien,PICANDET STÉPHANIE,16/10/2013,REPAS,€29,,
FERRING SAS,Médecin,BONS JEAN MICHEL,10/02/2014,Repas,€20,,
FERRING SAS,Médecin,CHAUVEAU JEAN MARC,18/11/2013,Repas,€20,,
FERRING SAS,Médecin,SCHMIDT PEYNET CAROLINE,18/11/2013,Repas,€20,,
FERRING SAS,Médecin,TAO KONG MAN YOOYE CHONG,18/11/2013,Repas,€20,,
FH ORTHOPEDICS,Médecin,MAHAMMEDI MAJID,31/03/2014,REPAS,€35,,
GE HEALTHCARE SAS,Manipulateur d’électroradiologie médicale,GODON PATRICE,09/04/2014,REPAS PROFESSIONNEL,€15,,
GE HEALTHCARE SAS,Manipulateur d’électroradiologie médicale,ORIEUX AUDREY,09/04/2014,REPAS PROFESSIONNEL,€15,,
GE HEALTHCARE SAS,Médecin,FILLOUX ANTOINE,20/12/2013,REPAS PROFESSIONNEL,€44,,
GE HEALTHCARE SAS,Médecin,GAUD VINCENT,20/12/2013,REPAS PROFESSIONNEL,€44,,
GE HEALTHCARE SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,LABOUESSE CATHERINE,09/04/2014,REPAS PROFESSIONNEL,€15,,
GE Medical Systems SCS,Médecin,FILLOUX ANTOINE,14/11/2013,REPAS PROFESSIONNEL,€10,,
GE Medical Systems SCS,Médecin,FILLOUX ANTOINE,18/12/2013,REPAS PROFESSIONNEL,€58,,
GE Medical Systems SCS,Médecin,GAUD VINCENT,14/11/2013,REPAS PROFESSIONNEL,€10,,
GE Medical Systems SCS,Médecin,SCHMIDT PEYNET CAROLINE,18/12/2013,REPAS PROFESSIONNEL,€58,,
GE Medical Systems SCS,Médecin,SORDET DOMINIQUE,14/11/2013,REPAS PROFESSIONNEL,€10,,
GE Medical Systems SCS,Médecin,SOUTEYRAND FRANCOIS,14/11/2013,REPAS PROFESSIONNEL,€10,,
GE Medical Systems SCS,Médecin,SPITZ PHILIPPE,14/11/2013,REPAS PROFESSIONNEL,€10,,
Genzyme,Etudiant,CONDE SAKAHLE,21/03/2014,Repas,€95,,
Genzyme,Etudiant,CONDE SAKAHLE,21/03/2014,Hébergement,€112,,
Genzyme,Etudiant,MATHAIS SOPHIE,21/03/2014,Hébergement,€112,,
Genzyme,Etudiant,MATHAIS SOPHIE,21/03/2014,Repas,€95,,
Genzyme,Etudiant,TRRAF HIBATULLAHI KAUTHAR,20/05/2014,Repas,€20,,
Genzyme,Médecin,CAMARA MOUSSA,21/03/2014,Repas,€95,,
Genzyme,Médecin,CAMARA MOUSSA,21/03/2014,Hébergement,€112,,
Genzyme,Médecin,CHANSEAUME ALEXANDRA,20/05/2014,Repas,€20,,
Genzyme,Médecin,CHANSEAUME SYLVAIN,20/05/2014,Repas,€20,,
Genzyme,Médecin,DABOT CHRISTIAN,20/05/2014,Repas,€20,,
Genzyme,Médecin,FABRE LOUIS,20/05/2014,Repas,€20,,
Genzyme,Médecin,GOVINDOORAZOO STEPHANIE,20/05/2014,Repas,€20,,
Genzyme,Médecin,MAILLET VIOUD MARCEL,04/04/2014,Repas,€22,,
Genzyme,Médecin,MAILLET VIOUD MARCEL,01/04/2014,Transport,€31,,
Genzyme,Médecin,MAILLET VIOUD MARCEL,01/04/2014,Repas,€117,,
Genzyme,Médecin,MAILLET VIOUD MARCEL,01/04/2014,Inscription,€240,,
Genzyme,Médecin,MAILLET VIOUD MARCEL,01/04/2014,Hébergement,€543,,
Genzyme,Médecin,MAISONNEUVE BENEDICTE,20/05/2014,Repas,€20,,
Genzyme,Médecin,MBACHA NJIMBAM RAINATOU,20/05/2014,Repas,€20,,
GROUPE LEPINE,Médecin,BRIAND ANTOINE,14/09/2013,REPAS,€27,,
GROUPE LEPINE,Médecin,BRIAND ANTOINE,12/11/2013,HEBERGEMENT,€500,,
GROUPE LEPINE,Médecin,GIRAUD PHILIPPE,24/12/2013,HEBERGEMENT,€750,,
GROUPE LEPINE,Médecin,MAHAMMEDI MAJID,03/12/2013,REPAS,€36,,
GROUPE LEPINE,Médecin,MAHAMMEDI MAJID,03/07/2013,REPAS,€33,,
GROUPE LEPINE,Médecin,PINCON JEAN LOUIS,16/10/2013,HEBERGEMENT,€196,,
GROUPE LEPINE,Médecin,PINCON JEAN LOUIS,14/09/2013,REPAS,€27,,
ICOMED,Chirurgien-dentiste,BRIVADY FRANCOIS,18/04/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,ELIARD OLIVIER,12/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,ELIARD OLIVIER,06/05/2014,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,FRAULAUD ERIC,21/05/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,GROSBOST JEAN PIERRE,16/04/2013,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,LINIZAN JEAN JACQUES,06/05/2014,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,LINIZAN JEAN JACQUES,08/04/2013,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,MAILLOT JEAN PIERRE,18/04/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,MARTINEZ BERNARD,15/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,RUSE PASCAL,29/05/2013,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,VIROLAINEN HELKA,21/05/2013,Autre: [Enquête],€14,,
ICOMED,Médecin,ADOUE MICHEL,13/12/2013,Autre: [Enquête],€15,,
ICOMED,Médecin,ADOUE MICHEL,20/02/2013,Autre: [Enquête],€17,,
ICOMED,Médecin,AGRICI CATALIN,24/05/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,AGRICI BADEA VALERIA,08/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,AGRICI BADEA VALERIA,06/03/2014,Autre: [Enquête],€22,,
ICOMED,Médecin,AMAURIN ALAIN,04/12/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,ANTONIOTTI ODILE,25/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,ASSOUMOU AKUE FELICIEN,24/05/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,AUCOUTURIER JEAN,09/01/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,AUCOUTURIER JEAN,23/01/2014,Autre: [Enquête],€15,,
ICOMED,Médecin,BALLARIN DANIEL,23/05/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BALLARIN DANIEL,23/06/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,BERDUGO SALOMON,06/12/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,BERNIS FRANCOIS,03/02/2014,Autre: [Enquête],€27,,
ICOMED,Médecin,BERNIS FRANCOIS,30/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BETTAREL BINON CATHERINE,20/06/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,BONS JEAN MICHEL,24/05/2013,Autre: [Enquête],€21,,
ICOMED,Médecin,BRUSLEA DELIA,15/05/2013,Autre: [Enquête],€21,,
ICOMED,Médecin,CAILLOT PINTHON FRANCOISE,27/11/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,CAILLOT PINTHON FRANCOISE,17/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,CAZENAVE BENOIT,03/02/2014,Autre: [Enquête],€18,,
ICOMED,Médecin,CAZENAVE BENOIT,19/02/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,CHANSEAUME SYLVAIN,13/03/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,CHAPUIS STEPHANE,03/02/2014,Autre: [Enquête],€22,,
ICOMED,Médecin,CHAPUIS STEPHANE,06/02/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,CLAUTRIER J PHILIPPE,27/06/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,CLAUTRIER SOULIER SYLVIE,18/12/2013,Autre: [Enquête],€28,,
ICOMED,Médecin,CLERMON ROY ANNE MARIE,11/12/2013,Autre: [Enquête],€28,,
ICOMED,Médecin,CLERMON ROY ANNE MARIE,07/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,DEGEORGE ALAIN,02/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,DEGEZ PHILIPPE,24/03/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,DELALLEAU DOMINIQUE,26/02/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,DELHOUME LAJOIE DOMINIQUE,20/06/2013,Autre: [Enquête],€25,,
ICOMED,Médecin,DESFOSSES YANNICK,27/11/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,DOROBAT ALINA,11/01/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,DOROBAT ALINA,06/01/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,DUCROZ BERNARD,24/12/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,DUCROZ BERNARD,06/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,ESCAILLAS JEAN PIERRE,18/12/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,ESCAILLAS JEAN PIERRE,21/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,ESSIQUE DAVID,02/06/2014,Autre: [Enquête],€28,,
ICOMED,Médecin,ESSIQUE DAVID,10/06/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,FALLUT MICHELE,05/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,GALLET SERGE,16/10/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,GIGON JEAN MICHEL,10/12/2013,Autre: [Enquête],€31,,
ICOMED,Médecin,GIGON JEAN MICHEL,11/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,GOURLAY CHRISTINE,28/11/2013,Autre: [Enquête],€32,,
ICOMED,Médecin,GOURLAY JEAN MARC,27/11/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,HELUA HENRI,13/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,JOUINI HASSEN,06/01/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,LEBRETON MARIE ANNICK,18/12/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,LEBRETON MARIE ANNICK,29/01/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,LUSSAULT PHILIPPE,12/02/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,LUSSAULT PHILIPPE,31/03/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,MAGNIERE ETIENNE,31/03/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,MAILLET VIOUD MARCEL,20/02/2013,Autre: [Enquête],€17,,
ICOMED,Médecin,MAILLET VIOUD MARCEL,18/12/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,MARQUET DANIEL,06/06/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,MARQUET DANIEL,14/05/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,MEYER CLAUDE YVES,19/03/2013,Autre: [Enquête],€21,,
ICOMED,Médecin,MORAGLIA PIERRE,14/05/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,MOUTE HESSE CHRISTIANE,21/01/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,MUTEL BRUN NOELLE,10/06/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,NEHME EVELYNE,05/06/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,OUTTAS OMAR,07/03/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,OUTTAS OMAR,26/02/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,PHILIPPON MICHEL,05/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,RICOUX MICHEL,07/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,RICOUX MICHEL,07/04/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,SCLAVO BERNARD,06/01/2014,Autre: [Enquête],€26,,
ICOMED,Médecin,THEYS STEPHANE,12/06/2014,Autre: [Enquête],€24,,
ICOMED,Médecin,TRIKI SAMIR,28/05/2013,Autre: [Enquête],€19,,
ICOMED,Pharmacien,BLANC MAURICE,18/06/2014,Autre: [Enquête],€16,,
ICOMED,Pharmacien,DENIZON CLAUDIE,27/05/2014,Autre: [Enquête],€24,,
ICOMED,Pharmacien,FERRY AGNES,18/06/2014,Autre: [Enquête],€16,,
ICOMED,Pharmacien,GIRAUD FLORENCE,03/06/2014,Autre: [Enquête],€24,,
ICOMED,Pharmacien,GUITTARD CATHERINE,03/06/2014,Autre: [Enquête],€24,,
InterMune France SAS,Médecin,CHALMET PHILIPPE,22/11/2013,REPAS,€17,,
JANSSEN-CILAG,Etudiant,BELTZUNG FANNY,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Etudiant,BOUSCHON PAULINE,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Etudiant,ROUANET JACQUES,12/01/2013,REPAS,€50,,
JANSSEN-CILAG,Infirmier,FAUCONNET BEATRICE,09/01/2014,REPAS,€40,,
JANSSEN-CILAG,Infirmier,NOYER DIDIER,09/01/2014,REPAS,€40,,
JANSSEN-CILAG,Médecin,AGRICI BADEA VALERIA,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Médecin,ANTONIOTTI ODILE,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Médecin,BOUDROI NAJIB,09/01/2014,REPAS,€40,,
JANSSEN-CILAG,Médecin,BOUYSSOU JEAN PIERRE,09/01/2014,REPAS,€40,,
JANSSEN-CILAG,Médecin,BOUYSSOU BRUSSELEERS CHRISTINE,18/04/2013,REPAS,€27,,
JANSSEN-CILAG,Médecin,DELALLEAU DOMINIQUE,12/01/2013,REPAS,€50,,
JANSSEN-CILAG,Médecin,FALLUT MICHELE,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Médecin,FERRY EMMANUELLE,22/01/2013,REPAS,€36,,
JANSSEN-CILAG,Médecin,GUILLEMOT CHRISTOPHE,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Médecin,LABBE CHRISTOPHE,17/12/2013,REPAS,€43,,
JANSSEN-CILAG,Médecin,MEYER CLAUDE YVES,12/01/2013,REPAS,€50,,
JANSSEN-CILAG,Médecin,NAHIMANA CARITAS,04/04/2013,REPAS,€50,,
JANSSEN-CILAG,Médecin,OUTTAS OMAR,12/01/2013,REPAS,€50,,
JANSSEN-CILAG,Médecin,PHILIPPON MICHEL,18/12/2013,REPAS,€29,,
JANSSEN-CILAG,Médecin,PHILIPPON MICHEL,12/01/2013,REPAS,€50,,
JANSSEN-CILAG,Médecin,SCRIBE OUTTAS MYRIAM,04/04/2013,REPAS,€50,,
JANSSEN-CILAG,Pharmacien,NEDELEC ANNE MARIE,09/01/2014,REPAS,€40,,
LABORATOIRE ATO-ZIZINE,Chirurgien-dentiste,GROSBOST JEAN-PIERRE,05/01/2012,Autre,"€1,000",,
LABORATOIRE ATO-ZIZINE,Chirurgien-dentiste,THEVENET-MARLIAC BEATRICE,22/07/2013,Autre,€10,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,BOULOT MICHAEL,07/08/2013,REPAS,€51,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,CHABRERLE ELISE,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,COTHENET CYRIELLE,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,MATHAIS SOPHIE,22/04/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,QUACH CHRISTIAN,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,RICORDON FRANCOIS,22/04/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Etudiant,THEIS CLEMENT,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,CHAPUIS MARIE PAULE,08/01/2014,REPAS,€32,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,LAFAYE NATHALIE,08/01/2014,REPAS,€32,,
LABORATOIRE GLAXOSMITHKLINE,Infirmier,LAFAYE NATHALIE,19/03/2014,REPAS,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AMAURIN ALAIN,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ANII SERGIU,22/04/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,ARBRE PASCALE,12/02/2014,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,AUCOUTURIER JEAN,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BALLET MURIEL,17/01/2014,REPAS,€36,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BARRAUD GLADYS,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,10/05/2012,Hospitalité,€39,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,12/02/2014,REPAS,€33,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,19/03/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,08/06/2012,Hospitalité,€41,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BERNIS FRANCOIS,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BETTAREL BINON CATHERINE,28/02/2012,Hospitalité,€49,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BETTAREL BINON CATHERINE,17/10/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BONS JEAN MICHEL,14/04/2014,REPAS,€40,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,21/11/2013,REPAS,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,27/06/2012,Hospitalité,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,10/05/2012,Hospitalité,€39,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,06/07/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,19/03/2013,Hospitalite,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,27/04/2012,Hospitalité,€57,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,BUSCAGLIA LIONEL,08/03/2012,Hospitalité,€54,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CAILLOT PINTHON FRANCOISE,12/06/2014,REPAS,€12,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CAMARA MOUSSA,22/04/2014,REPAS,€45,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,CHALMET PHILIPPE,26/03/2014,REPAS,€51,,
