3M France,Médecin,DUBREUIL EMMANUEL,10/12/2013,REPAS,€29,,
BOSTON SCIENTIFIC SAS,Infirmier,AURAT NATHALIE,12/09/2013,REPAS,€51,,
BOSTON SCIENTIFIC SAS,Infirmier,CUERVO NATHALIE,26/09/2013,REPAS,€32,,
BOSTON SCIENTIFIC SAS,Infirmier,GALLARD MYRIAM,12/09/2013,REPAS,€51,,
BOSTON SCIENTIFIC SAS,Infirmier,GENOU MYRIAM,17/10/2013,REPAS,€32,,
BOSTON SCIENTIFIC SAS,Médecin,ZETTELMAIER FLORENT,21/11/2013,REPAS,€20,,
BOSTON SCIENTIFIC SAS,Médecin,ZETTELMAIER FLORENT,14/02/2014,REPAS,€60,,
BOSTON SCIENTIFIC SAS,Médecin,ZETTELMAIER FLORENT,05/06/2014,REPAS,€45,,
BRACCO IMAGING FRANCE,Médecin,PICAUD GEORGES,10/06/2014,REPAS,€39,,
BRISTOL-MYERS SQUIBB,Médecin,BARLES PATRICK,23/01/2014,Repas,€52,,
BRISTOL-MYERS SQUIBB,Médecin,BENYAMIN PIERRE,20/03/2014,Repas,€23,,
BRISTOL-MYERS SQUIBB,Médecin,FILIPECKI JEAN MARC,23/01/2014,Repas,€52,,
BRISTOL-MYERS SQUIBB,Médecin,FILIPECKI JEAN MARC,06/03/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,FILIPECKI JEAN MARC,27/05/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,FILIPECKI JEAN MARC,19/11/2013,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,FILIPECKI JEAN MARC,29/08/2013,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,27/05/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,05/12/2013,Repas,€40,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,19/11/2013,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,16/01/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,06/05/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,23/01/2014,Repas,€52,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,02/06/2014,Repas,€43,,
BRISTOL-MYERS SQUIBB,Médecin,GONZALEZ FRANCOIS XAVIER,26/06/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,LE FLOC H SABINE,23/01/2014,Repas,€52,,
BRISTOL-MYERS SQUIBB,Médecin,LE FLOC H SABINE,19/11/2013,Repas,€60,,
BRISTOL-MYERS SQUIBB,Médecin,LE FLOC H SABINE,06/05/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,LOMBARD MARIANNE,26/06/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,MARVILLET CLAUDINE,11/10/2013,Repas,€21,,
BRISTOL-MYERS SQUIBB,Médecin,MIRA LAURENT,11/04/2014,Repas,€30,,
BRISTOL-MYERS SQUIBB,Médecin,MIRA LAURENT,26/06/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,MIRA LAURENT,17/04/2014,Repas,€52,,
BRISTOL-MYERS SQUIBB,Médecin,MOUGIN PHILIPPE,26/06/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,SAINMONT PHILIPPE,17/10/2013,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,SAINMONT PHILIPPE,17/10/2013,Transport,€111,,
BRISTOL-MYERS SQUIBB,Médecin,SAINMONT PHILIPPE,17/10/2013,Hospitalité,€478,,
BRISTOL-MYERS SQUIBB,Médecin,SAINMONT PHILIPPE,17/10/2013,Hébergement,€163,,
BRISTOL-MYERS SQUIBB,Médecin,WASSERMANN JEAN FRANCOIS,26/06/2014,Repas,€55,,
BRISTOL-MYERS SQUIBB,Médecin,WASSERMANN JEAN FRANCOIS,17/10/2013,Hospitalité,€478,,
BRISTOL-MYERS SQUIBB,Pharmacien,DUBREUIL ELODIE,27/11/2013,Repas,€60,,
BRISTOL-MYERS SQUIBB,Pharmacien,GRAS HELENE,27/05/2014,Repas,€60,,
BRISTOL-MYERS SQUIBB,Pharmacien,LOSILLA ISABELLE,06/05/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Pharmacien,LOSILLA PATRICK,06/05/2014,Repas,€47,,
BSN-RADIANTE SAS,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,GALLIEN Josée,12/07/2013,Repas,€22,,
CAREFUSION FRANCE 309 SAS,Etablissement de santé,CENTRE HOSPITALIER INTERCOMMUNAL FREJUS-ST RAPHAEL,05/09/2013,REPAS,€56,,
CELGENE,Médecin,GUTNECHT JEAN,28/03/2014,REPAS CONGRES,€17,,
CENTRALE DES PEELINGS,Médecin,POLI ALAIN,11/02/2014,cadeaux,€15,,
CENTRALE DES PEELINGS,Médecin,POLI ALAIN,11/02/2014,cadeaux,€17,,
CENTRALE DES PEELINGS,Médecin,POLI ALAIN,11/02/2014,cadeaux,€21,,
CENTRALE DES PEELINGS,Médecin,POLI ALAIN,21/01/2014,cadeaux,€15,,
CHIESI SA,Médecin,LE FLOC H SABINE,17/10/2013,Repas,€53,,
CHIESI SA,Médecin,LONG PHILIPPE,17/10/2013,Repas,€53,,
CHIESI SA,Médecin,URBAN KRAEMER EMILIE,01/02/2014,Repas,€19,,
CHUGAI PHARMA FRANCE,Médecin,RONCHIN PHILIPPE,13/06/2013,REPAS,€49,,
CHUGAI PHARMA FRANCE,Médecin,RONCHIN PHILIPPE,12/05/2014,REPAS,€41,,
CIS BIO INTERNATIONAL,Pharmacien,Costa Nathalie,08/10/2013,participation table ronde,€56,,
CIS BIO INTERNATIONAL,Pharmacien,COSTA-CASTAY Nathalie,20/06/2014,Repas,€25,,
colgate palmolive,Chirurgien-dentiste,DUGAS MARC,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,LONGIN FERRO LAURENCE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,RALLON CHRISTOPHE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,TARNAU REGNARD CHRISTINE,05/03/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,VIGUIER PHILLIPPE,05/03/2014,Dons de materiel,€16,,
CONGRES COLLOQUES CONVENTIONS,Médecin,CHAHBI CHARON RACHIDA,01/02/2014,REPAS,€30,,
CONGRES COLLOQUES CONVENTIONS,Médecin,ELIEN MARIE CHRISTINE,01/02/2014,REPAS,€30,,
CONGRES COLLOQUES CONVENTIONS,Médecin,PIRON JACQUELINE,01/02/2014,REPAS,€30,,
CORREVIO,Médecin,BENECHEBLI KHALID,15/07/2013,Repas,€21,,
CORREVIO,Médecin,CARLI-DELABRE MARIE-ODILE,11/09/2013,Repas,€25,,
CORREVIO,Médecin,GALEA SOLANGE,11/09/2013,Repas,€25,,
CORREVIO,Médecin,GALEA SOLANGE,15/07/2013,Repas,€21,,
CORREVIO,Médecin,JAMMES DIDIER,23/10/2013,Repas,€24,,
CORREVIO,Médecin,LAMIT XAVIER,08/04/2014,Repas,€18,,
CORREVIO,Médecin,MASSE MELODIE,11/09/2013,Repas,€25,,
CORREVIO,Médecin,MASSE MELODIE,15/07/2013,Repas,€21,,
CORREVIO,Médecin,MONCHEAUX GABRIEL,11/09/2013,Repas,€25,,
CORREVIO,Médecin,RUIZ ULYSSE,15/07/2013,Repas,€21,,
COSMETIQUE ACTIVE FRANCE,Etudiant,CONCINA ALEXANDRE,27/05/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Etudiant,CONCINA ALEXANDRE,17/02/2014,REPAS,€58,,
COSMETIQUE ACTIVE FRANCE,Etudiant,CONCINA ALEXANDRE,03/06/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Etudiant,CONCINA ALEXANDRE,04/02/2014,REPAS,€58,,
COSMETIQUE ACTIVE FRANCE,Etudiant,CONCINA ALEXANDRE,07/04/2014,REPAS,€65,,
COSMETIQUE ACTIVE FRANCE,Médecin,AIMAR LAURE,22/04/2014,AUTRE: [FORMATION],€60,,
COSMETIQUE ACTIVE FRANCE,Médecin,AIMAR LAURE,12/02/2014,AUTRE: [FORMATION],€82,,
COSMETIQUE ACTIVE FRANCE,Médecin,HAKIMI SOPHIE,30/05/2013,AUTRE,€22,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,CHELPI CLAUDE,27/05/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,CHELPI CLAUDE,03/06/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,CHELPI CLAUDE,04/02/2014,REPAS,€58,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DUPUIS LAURENCE,17/02/2014,REPAS,€58,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DUPUIS LAURENCE,03/06/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GONIN MARIE CHRISTINE,27/05/2014,REPAS,€48,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GOUTAGNY SEBASTIEN,07/04/2014,REPAS,€65,,
COVIDIEN FRANCE S.A.S.,Infirmier,BRUA DIDIER,18/12/2013,REPAS,€55,,
COVIDIEN FRANCE S.A.S.,Infirmier,BUSTIN GENEVIEVE,18/12/2013,REPAS,€55,,
COVIDIEN FRANCE S.A.S.,Infirmier,ROCHER PATRICE,11/12/2013,REPAS,€36,,
COVIDIEN FRANCE S.A.S.,Médecin,DERBUEL CHRISTIAN,18/12/2013,REPAS,€55,,
COVIDIEN FRANCE S.A.S.,Médecin,MILLET BERNARD,18/12/2013,REPAS,€55,,
CROMA,Médecin,Guillard Jean-Pierre,02/08/2013,Restauration,€35,,
CROMA,Médecin,Millet Fabrice,02/08/2013,Restauration,€35,,
DAIICHI SANKYO FRANCE SAS,Médecin,ALLAMANDI MUNIER VERONIQUE,05/06/2014,Repas,€40,,
DAIICHI SANKYO FRANCE SAS,Médecin,BARLES PATRICK,04/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,BENYAMIN PIERRE,25/11/2013,Repas,€31,,
DAIICHI SANKYO FRANCE SAS,Médecin,BENYAMIN PIERRE,16/01/2014,Repas,€35,,
DAIICHI SANKYO FRANCE SAS,Médecin,CHAHBI CHARON RACHIDA,02/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,DE LUCA CHRISTIAN,10/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,ELIEN MARIE CHRISTINE,05/06/2014,Repas,€40,,
DAIICHI SANKYO FRANCE SAS,Médecin,ELIEN MARIE CHRISTINE,27/03/2014,Repas,€35,,
DAIICHI SANKYO FRANCE SAS,Médecin,GONZALEZ FRANCOIS XAVIER,04/07/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,GUADET THIERRY,10/03/2014,Repas,€32,,
DAIICHI SANKYO FRANCE SAS,Médecin,GUADET THIERRY,05/06/2014,Repas,€40,,
DAIICHI SANKYO FRANCE SAS,Médecin,HOUOT STEPHANE,13/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,LOMBARD MARIANNE,13/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,LONG PHILIPPE,13/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,LONG PHILIPPE,04/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,MOUNAUD ROBERT,02/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,PIRON JACQUELINE,27/03/2014,Repas,€35,,
DAIICHI SANKYO FRANCE SAS,Médecin,PIRON JACQUELINE,15/05/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,PIRON JACQUELINE,05/06/2014,Repas,€40,,
DAIICHI SANKYO FRANCE SAS,Médecin,QUEZEDE PATRICK,13/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,QUEZEDE PATRICK,04/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,SAINMONT PHILIPPE,24/11/2013,Repas,€234,,
DAIICHI SANKYO FRANCE SAS,Médecin,SAINMONT PHILIPPE,02/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,SAINMONT PHILIPPE,24/11/2013,Transport,€888,,
DAIICHI SANKYO FRANCE SAS,Médecin,SAINMONT PHILIPPE,25/11/2013,Repas,€31,,
DAIICHI SANKYO FRANCE SAS,Médecin,SAINMONT PHILIPPE,24/11/2013,Hospitalité,€316,,
DAIICHI SANKYO FRANCE SAS,Médecin,SIINO JEAN FRANCOIS,10/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,STA M RAD ALI,10/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,STA M RAD ALI,12/07/2013,Repas,€33,,
DAIICHI SANKYO FRANCE SAS,Médecin,STA M RAD ALI,02/10/2013,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,TESSIER PASCAL,07/09/2013,Hospitalité,€158,,
DAIICHI SANKYO FRANCE SAS,Médecin,TESSIER PASCAL,07/09/2013,Repas,€92,,
DAIICHI SANKYO FRANCE SAS,Médecin,TESSIER PASCAL,24/11/2013,Repas,€234,,
DAIICHI SANKYO FRANCE SAS,Médecin,TESSIER PASCAL,24/11/2013,Transport,"€1,163",,
DAIICHI SANKYO FRANCE SAS,Médecin,TESSIER PASCAL,07/09/2013,Hospitalité,€158,,
DAIICHI SANKYO FRANCE SAS,Médecin,TROIN DIDIER,10/06/2014,Repas,€45,,
DAIICHI SANKYO FRANCE SAS,Médecin,VESSAUD PHILIPPE,29/11/2013,Repas,€28,,
DENTSPLY FRANCE,Chirurgien-dentiste,GADREY BEATRICE,29/11/2013,REPAS,€112,,
DJO France SAS,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,MEDRANO KATIA,16/12/2013,Repas,€26,,
DJO France SAS,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,MEDRANO KATIA,18/04/2013,Repas,€18,,
EUROPHTA,Médecin,GILBERT LAURENT,22/07/2013,AUTRE,€240,,
FERRING SAS,Médecin,FILIPECKI JEAN MARC,28/05/2014,Repas,€40,,
FRESENIUS KABI FRANCE,Etudiant,BARRES CELINE,20/03/2014,AUTRE: STAFF,€20,,
FRESENIUS KABI FRANCE,Pharmacien,GRAS HELÈNE,17/09/2013,HOSPITALITE,€46,,
Fresenius Medical Care France S.A.S.,Infirmier,GAILLET VIRGINIE,16/06/2014,TRANSPORT,€75,,
Fresenius Medical Care France S.A.S.,Infirmier,GAILLET VIRGINIE,16/06/2014,REPAS,€59,,
Fresenius Medical Care France S.A.S.,Infirmier,GAILLET VIRGINIE,16/06/2014,HEBERGEMENT,€160,,
Fresenius Medical Care France S.A.S.,Médecin,BOUAYED FOUAD,05/09/2013,TRANSPORT,€622,,
Fresenius Medical Care France S.A.S.,Médecin,BOUAYED FOUAD,05/09/2013,AUTRE : [JOURNEE ETUDE],€77,,
Fresenius Medical Care France S.A.S.,Médecin,BOUAYED FOUAD,26/09/2013,REPAS,€50,,
Fresenius Medical Care France S.A.S.,Médecin,KHIRAOUI FATIMA,03/10/2013,REPAS,€50,,
Fresenius Medical Care France S.A.S.,Médecin,LETEIF MARC,26/09/2013,REPAS,€50,,
Fresenius Medical Care France S.A.S.,Médecin,LETEIF MARC,26/09/2013,REPAS,€50,,
Fresenius Medical Care France S.A.S.,Médecin,LETEIF MARC,24/10/2013,HEBERGEMENT,€210,,
Fresenius Medical Care France S.A.S.,Médecin,LETEIF MARC,24/10/2013,TRANSPORT,€648,,
FUJIFILM Medical Systems France,Médecin,DOZOUL PIERRE,20/08/2013,REPAS,€36,,
FUJIFILM Medical Systems France,Médecin,DOZOUL PIERRE,22/01/2014,REPAS,€22,,
FUJIFILM Medical Systems France,Médecin,SIMONI LAURENT,20/08/2013,REPAS,€36,,
galderma international,Médecin,AIMAR LAURE,18/12/2013,Repas,€15,,
galderma international,Médecin,AIMAR LAURE,21/11/2013,Repas,€11,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,10/04/2014,INSCRIPTION,€500,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,10/04/2014,REPAS,€12,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,10/04/2014,REPAS,€29,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,10/04/2014,HEBERGEMENT,€315,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,10/04/2014,REPAS,€60,,
GAMBRO HOSPAL SAS,Médecin,BESANCON ALAIN,11/04/2014,REPAS,€25,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,HEBERGEMENT,€315,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,11/04/2014,REPAS,€25,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,REPAS,€60,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,TRANSPORT,€50,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,REPAS,€12,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,REPAS,€29,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,REPAS,€29,,
GAMBRO HOSPAL SAS,Médecin,GREGOIRE VINCENT,10/04/2014,HEBERGEMENT,€315,,
GEDEON RICHTER France - Division Santé de la Femme,Médecin,BLANQUIOT JEAN LOUIS,12/09/2013,REPAS,€28,,
GEDEON RICHTER France - Division Santé de la Femme,Médecin,DERBUEL CHRISTIAN,12/09/2013,REPAS,€28,,
GE HEALTHCARE SAS,Manipulateur d’électroradiologie médicale,COLLOT SOPHIE,18/10/2013,Hospitalité Congrès Symposium,€224,,
GE HEALTHCARE SAS,Manipulateur d’électroradiologie médicale,RAUWEL CLEMENT,27/06/2013,Hospitalité Congrès Symposium,€450,,
GE HEALTHCARE SAS,Médecin,CAUDMONT LAURENT,15/11/2013,REPAS PROFESSIONNEL,€47,,
GE HEALTHCARE SAS,Médecin,DELAPORTE PHILIPPE,06/12/2013,REPAS PROFESSIONNEL,€50,,
GE HEALTHCARE SAS,Médecin,DOZOUL PIERRE,06/12/2013,REPAS PROFESSIONNEL,€50,,
GE HEALTHCARE SAS,Médecin,GUILLEMOT ERIC,26/05/2014,REPAS PROFESSIONNEL,€31,,
GE HEALTHCARE SAS,Médecin,GUILLEMOT ERIC,07/01/2014,REPAS PROFESSIONNEL,€32,,
GE HEALTHCARE SAS,Médecin,JUGLARD RONAN,15/11/2013,REPAS PROFESSIONNEL,€47,,
GE HEALTHCARE SAS,Médecin,JUGLARD RONAN,12/09/2013,REPAS PROFESSIONNEL,€42,,
GE HEALTHCARE SAS,Médecin,JUGLARD RONAN,22/10/2013,REPAS PROFESSIONNEL,€48,,
GE HEALTHCARE SAS,Médecin,MASTORA IOANA,06/12/2013,REPAS PROFESSIONNEL,€50,,
GE HEALTHCARE SAS,Médecin,PICAUD GEORGES,06/12/2013,REPAS PROFESSIONNEL,€50,,
GE HEALTHCARE SAS,Médecin,SIMONI LAURENT,18/10/2013,Hospitalité Congrès Symposium,€436,,
GE Medical Systems SCS,Médecin,BLANQUIOT JEAN LOUIS,04/06/2013,REPAS PROFESSIONNEL,€35,,
GE Medical Systems SCS,Médecin,JUGLARD RONAN,07/02/2014,REPAS PROFESSIONNEL,€20,,
GE Medical Systems SCS,Médecin,SIMONI LAURENT,22/11/2013,REPAS PROFESSIONNEL,€27,,
Genzyme,Médecin,GUADET THIERRY,21/02/2014,Repas,€42,,
Genzyme,Médecin,PELLEGRIN MICHELE,28/03/2014,Repas,€20,,
Genzyme,Médecin,ROY ARNAUD,28/03/2014,Repas,€20,,
GLOBAL D,Chirurgien-dentiste,VELU JEAN-PAUL,18/09/2013,REPAS,€31,,
GLOBAL D,Chirurgien-dentiste,VELU JEAN-PAUL,23/05/2013,REPAS,€28,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,AZOULAY ELODIE,18/10/2013,Repas,€19,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,AZOULAY ELODIE,27/03/2014,Repas,€27,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,AZOULAY ELODIE,12/12/2013,Repas,€19,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,AZOULAY ELODIE,12/06/2014,Repas,€28,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,VANVOOREN SANDRINE,27/03/2014,Repas,€27,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,VANVOOREN SANDRINE,12/12/2013,Repas,€19,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,VANVOOREN SANDRINE,18/10/2013,Repas,€19,,
gn hearing sas,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,VAN VOOREN SANDRINE,12/06/2014,Repas,€28,,
GROUPE SEBBIN,Médecin,MILLET BERNARD,27/06/2013,REPAS,€32,,
GUERBET France,Manipulateur d’électroradiologie médicale,COLLOT SOPHIE,02/07/2013,REPAS,€38,,
GUERBET France,Manipulateur d’électroradiologie médicale,DEMAULJEAN JEREMY,02/07/2013,REPAS,€38,,
GUERBET France,Manipulateur d’électroradiologie médicale,GUERBOIS DOMINIQUE,11/12/2013,REPAS,€50,,
GUERBET France,Manipulateur d’électroradiologie médicale,GUILLEMOT ERIC,06/03/2014,HEBERGEMENT,€806,,
GUERBET France,Manipulateur d’électroradiologie médicale,KANDELMAN NATHALIE,11/12/2013,REPAS,€50,,
GUERBET France,Manipulateur d’électroradiologie médicale,KANDELMAN NATHALIE,02/07/2013,REPAS,€38,,
GUERBET France,Manipulateur d’électroradiologie médicale,LISAMBERT FREDERIC,11/12/2013,REPAS,€50,,
GUERBET France,Manipulateur d’électroradiologie médicale,MIDEY CHRISTELLE,02/07/2013,REPAS,€38,,
GUERBET France,Manipulateur d’électroradiologie médicale,RAWEL CLEMENT,02/07/2013,REPAS,€38,,
GUERBET France,Médecin,ASRY ABDELLAH,09/05/2014,HEBERGEMENT,€480,,
GUERBET France,Médecin,CAUDMONT LAURENT,11/12/2013,REPAS,€50,,
GUERBET France,Médecin,CAUDMONT LAURENT,12/11/2013,REPAS,€19,,
GUERBET France,Médecin,CAUDMONT LAURENT,30/09/2013,HEBERGEMENT,€860,,
GUERBET France,Médecin,CAUDMONT LAURENT,30/09/2013,TRANSPORT,€300,,
GUERBET France,Médecin,CAUDMONT LAURENT,02/07/2013,REPAS,€38,,
GUERBET France,Médecin,JUGLARD RONAN,11/12/2013,REPAS,€50,,
GUERBET France,Médecin,JUGLARD RONAN,30/09/2013,HEBERGEMENT,€645,,
GUERBET France,Médecin,MASTORA IOANA,30/09/2013,HEBERGEMENT,€860,,
GUERBET France,Médecin,MASTORA IOANA,30/09/2013,TRANSPORT,€200,,
GUERBET France,Médecin,NAVARRE PHILIPPE,02/07/2013,REPAS,€38,,
GUERBET France,Médecin,PICAUD GEORGES,11/12/2013,REPAS,€50,,
GUERBET France,Médecin,PICAUD GEORGES,30/09/2013,HEBERGEMENT,€645,,
GUERBET France,Médecin,PICAUD GEORGES,02/07/2013,REPAS,€38,,
GUERBET France,Médecin,SIMONI LAURENT,11/12/2013,REPAS,€50,,
GUERBET France,Médecin,SIMONI LAURENT,02/07/2013,REPAS,€38,,
HEXACATH FRANCE,Infirmier,BION Patricia,13/11/2013,Repas,€12,,
HEXACATH FRANCE,Infirmier,BION Patricia,24/09/2013,Repas,€14,,
HEXACATH FRANCE,Infirmier,BION Patricia,12/09/2013,Repas,€11,,
HEXACATH FRANCE,Infirmier,BOVIS Christine,13/11/2013,Repas,€12,,
HEXACATH FRANCE,Infirmier,BOVIS Christine,12/09/2013,Repas,€11,,
HEXACATH FRANCE,Infirmier,DECOUMI Geneviève,24/09/2013,Repas,€14,,
HEXACATH FRANCE,Infirmier,PONS Catherine,13/11/2013,Repas,€12,,
HEXACATH FRANCE,Infirmier,PONS Catherine,12/09/2013,Repas,€11,,
HEXACATH FRANCE,Infirmier,PONS Catherine,20/02/2014,Repas,€15,,
HEXACATH FRANCE,Infirmier,VENTURI Stéphanie,20/02/2014,Repas,€15,,
HEXACATH FRANCE,Médecin,BENHAMOU Mustapha,12/09/2013,Repas,€11,,
HEXACATH FRANCE,Médecin,DEKOUMI Geneviève,13/11/2013,Repas,€12,,
HEXACATH FRANCE,Médecin,DEKOUMI Geneviève,20/02/2014,Repas,€15,,
HEXACATH FRANCE,Médecin,LAMIT Xavier,20/02/2014,Repas,€15,,
HEXACATH FRANCE,Médecin,ZETTELMAIER Florent,24/09/2013,Repas,€14,,
HOLLISTER FRANCE Incorporated,Infirmier,MARTIN ANNIE,21/11/2013,REPAS,€55,,
HOLLISTER FRANCE Incorporated,Infirmier,METHIVIER MURIELLE,21/11/2013,REPAS,€55,,
HOLLISTER FRANCE Incorporated,Pharmacien,TISSOT PAULE,15/10/2013,REPAS,€60,,
ICOMED,Chirurgien-dentiste,CALLET PATRICIA,24/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,DE FRANCESCHI HELENE,12/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,DE FRANCESCHI HELENE,18/04/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,GADREY BEATRICE,12/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,GLUCKLICH ROLAND,08/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,OROSCO PHILIPPE,15/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,PANSIERI OLIVIER,08/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,TARNAU REGNARD CHRISTINE,28/05/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,TROUCHAUD ALEXANDRA,09/07/2013,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,VERNET CINDY,29/04/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,VERNET CINDY,09/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,VIGUIER PHILIPPE,07/05/2014,Autre: [Enquête],€11,,
ICOMED,Médecin,ALAUZET OLIVIER,18/03/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,BELLO LEYGE JACQUELINE,23/06/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,BELLO LEYGE JACQUELINE,02/04/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,BRINDEAU CHRISTOPHE,21/06/2013,Autre: [Enquête],€29,,
ICOMED,Médecin,CHAHBI CHARON RACHIDA,06/03/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,CHAHBI CHARON RACHIDA,20/01/2014,Autre: [Enquête],€25,,
ICOMED,Médecin,DERBUEL CHRISTIAN,14/04/2014,Autre: [Enquête],€23,,
ICOMED,Médecin,DIENNET MIREILLE,14/10/2013,Autre: [Enquête],€30,,
ICOMED,Médecin,EL ABED HAMIDA HADHEM,19/03/2013,Autre: [Enquête],€16,,
